dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.stm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.59 cpitch.60 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.79 cpitch.84 probability information.content entropy 
8 2 32 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 1 "3" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 1.0 0.05263158 4.2479277 4.2479277 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 4.2479277 4.2479277 
8 3 2 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 12 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 3 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 24 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 4 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 36 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 5 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 48 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 6 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 60 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 7 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 72 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 8 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 84 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 9 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 96 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 10 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 108 0 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 3 11 "3" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 120 1 1.0 0.02325581 5.426265 3.0922613 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.16279067 0.02325581 0.44186044 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 5.426265 3.0922613 
8 3 12 "3" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 132 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 13 "3" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 144 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 14 "3" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 156 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 15 "3" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 168 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 16 "3" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 180 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 17 "3" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 192 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 18 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 204 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 19 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 216 0 1.0 0.16535434 2.5963671 3.8019447 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 0.031496063 0.16535434 0.031496063 0.031496063 0.031496063 0.16535434 0.031496063 0.031496063 0.031496063 0.16535434 2.5963671 3.8019447 
8 3 20 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 228 1 1.0 0.02325581 5.426265 3.0922616 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.16279067 0.02325581 0.02325581 0.02325581 0.02325581 0.44186044 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 5.426265 3.0922616 
8 3 21 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 240 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 22 "3" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 252 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 23 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 264 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 24 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 276 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 25 "3" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 288 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 26 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 300 0 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 3 27 "3" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 312 1 1.0 0.16279067 2.61891 3.0922613 0.02325581 0.02325581 0.16279067 0.02325581 0.02325581 0.02325581 0.02325581 0.44186044 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.02325581 0.16279067 2.61891 3.0922613 
8 3 28 "3" NA 0 0 1 0 NA 0 12 0 NA NA 59 96 4 500000 NA NA 12 324 1 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 3 29 "3" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 3 30 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 348 0 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 3 31 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 1 0.99999994 0.2258064 2.1468418 3.6863575 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 2.1468418 3.6863575 
8 3 32 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 1 1.0 0.023255808 5.4262652 3.0922616 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.16279066 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.4418604 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 5.4262652 3.0922616 
8 4 1 "4" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 1.0 0.05263158 4.2479277 4.2479277 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 0.05263158 4.2479277 4.2479277 
8 4 2 "4" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 12 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 3 "4" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 24 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 4 "4" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 36 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 5 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 48 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 6 "4" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 60 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 7 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 72 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 8 "4" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 84 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 9 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 96 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 10 "4" NA 0 0 1 0 NA 0 12 0 NA NA 75 96 4 500000 NA NA 12 108 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 4 11 "4" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 120 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 12 "4" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 132 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 13 "4" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 144 0 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 4 14 "4" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 156 1 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 4 15 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 168 1 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 4 16 "4" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 180 1 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 4 17 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 192 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 18 "4" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 204 0 0.99999994 0.03225806 4.9541965 3.6863575 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 4.9541965 3.6863575 
8 4 19 "4" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 216 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 20 "4" NA 0 0 1 0 NA 0 12 0 NA NA 75 96 4 500000 NA NA 12 228 0 1.0 0.05263157 4.2479277 4.2479267 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 0.05263157 4.2479277 4.2479267 
8 4 21 "4" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 240 0 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 4 22 "4" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 252 1 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 4 23 "4" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 264 1 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 4 24 "4" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 276 1 1.0 0.68421054 0.54748774 2.216562 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.68421054 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.68421054 0.54748774 2.216562 
8 4 25 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 288 1 1.0 0.68421054 0.54748774 2.216562 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.68421054 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.017543858 0.68421054 0.54748774 2.216562 
8 4 26 "4" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 300 4 1.0 0.20527045 2.2844021 2.8705862 0.01664355 0.01664355 0.01664355 0.01664355 0.01664355 0.20527045 0.4410541 0.01664355 0.01664355 0.01664355 0.01664355 0.01664355 0.01664355 0.01664355 0.01664355 0.01664355 0.01664355 0.087378636 0.01664355 0.20527045 2.2844021 2.8705862 
8 4 27 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 312 1 1.0 0.36842105 1.4405726 3.5830898 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 1.4405726 3.5830898 
8 4 28 "4" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 324 1 1.0 0.4418604 1.1783375 3.0922616 0.023255808 0.023255808 0.4418604 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.023255808 0.16279066 0.023255808 0.023255808 0.023255808 0.023255808 0.4418604 1.1783375 3.0922616 
8 4 29 "4" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 1 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 4 30 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 348 0 1.0 0.035087716 4.8328905 3.5830898 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.36842105 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 0.035087716 4.8328905 3.5830898 
8 4 31 "4" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 0 1.0 0.03225806 4.9541965 3.6863577 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 0.2258064 0.03225806 0.03225806 0.03225806 0.03225806 0.03225806 4.9541965 3.6863577 
8 4 32 "4" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 372 0 1.0 0.031496063 4.9886847 3.8019452 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 0.16535434 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.031496063 0.16535434 0.031496063 0.031496063 4.9886847 3.8019452 
