dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpitch cpitch.order.stm.cpint-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 probability information.content entropy 
9 1 11 "1" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 120 1 0 0.9895656 0.010434408 1.0 1.0 0.04839477 4.3690047 2.4772258 9.162562e-4 7.481763e-4 9.162562e-4 0.0039101564 7.481763e-4 0.0019192958 7.481763e-4 0.0032481009 0.04839477 0.003744762 0.13719212 0.49122533 0.076822065 0.12970428 0.0073698517 0.056278713 0.0022522127 0.0150574045 0.0022522127 0.0020858243 0.0065480717 0.0010840099 0.0025846092 7.481763e-4 0.0025846092 9.162562e-4 0.04839477 4.3690047 2.4772258 
9 1 12 "1" NA 0 0 1 0 NA 0 12 0 NA NA 73 96 4 500000 NA NA 12 132 1 0 0.92878956 0.07121044 1.0 1.0 0.0011007276 9.827327 3.3589993 0.009296141 0.003939382 0.0013901194 0.052769136 0.0013901194 0.05048569 0.022881152 0.107026234 0.25114605 0.0034067088 0.1556831 0.0043845274 0.084558204 0.12926218 0.0011007276 0.044218928 0.0013901194 0.034909282 0.012315542 0.0011007276 0.019431574 0.0011007276 0.0032221645 0.0011007276 0.0013901194 0.0011007276 0.0011007276 9.827327 3.3589993 
9 1 13 "1" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 144 0 0 0.90459937 0.09540058 0.99999994 1.0 0.06507042 3.9418545 3.5672631 0.0029636375 0.0029636375 0.0029636375 0.0029636375 0.0029636375 0.0029636375 0.0029636375 0.028430667 0.0029636375 0.020860065 0.010247734 0.0874707 0.06507042 0.015650962 0.23888366 0.06164513 0.12426194 0.008853705 0.023411524 0.16095582 0.0059890235 0.03941084 0.0074360175 0.050072983 0.024676124 0.0029636375 0.06507042 3.9418545 3.5672631 
9 1 14 "1" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 156 1 0 0.87807506 0.121924855 1.0 1.0 8.279045e-4 10.238248 3.192409 9.910084e-4 8.279045e-4 9.910084e-4 0.0035913307 8.279045e-4 0.0019099532 8.279045e-4 0.06202835 0.04632142 0.11263466 0.17956728 0.30439433 0.06377909 0.08029299 0.022549609 0.052051805 0.019278182 0.011880621 0.0022012207 0.0020563037 0.0056747487 0.018529117 0.0024872147 8.279045e-4 0.0024872147 9.910084e-4 8.279045e-4 10.238248 3.192409 
9 1 15 "1" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 168 0 0 0.5936761 0.40632397 0.99999994 1.0 0.020580515 5.602577 4.097343 0.020580515 0.020580515 0.020580515 0.09943568 0.09943568 0.0797854 0.020580515 0.056009393 0.020580515 0.020580515 0.020580515 0.020580515 0.23314317 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 0.020580515 5.602577 4.097343 
9 1 16 "1" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 180 0 0 0.89441687 0.105583064 1.0 0.99999994 0.04286338 4.5441103 3.146813 0.004433806 0.004433806 0.004433806 0.051590208 0.013079324 0.3458434 0.09715193 0.101148985 0.18175495 0.004433806 0.04286338 0.015008576 0.004433806 0.060145233 0.004433806 0.0098985955 0.004433806 0.004433806 0.004433806 0.004433806 0.004433806 0.004433806 0.015008576 0.004433806 0.004433806 0.004433806 0.04286338 4.5441103 3.146813 
9 1 17 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 192 1 0 0.9644135 0.035586562 1.0 1.0 0.0043689446 7.8384995 2.525119 7.461386e-4 0.0034210368 0.0014910043 0.014705154 9.965866e-4 0.0043689446 0.005832045 0.026300032 0.3836266 0.005309261 0.2663327 0.005074804 0.17601019 0.03530265 9.965866e-4 0.035739444 7.461386e-4 0.013801628 0.0076352833 0.0019793273 0.002703773 7.461386e-4 0.003896057 7.461386e-4 7.461386e-4 7.461386e-4 0.0043689446 7.8384995 2.525119 
9 1 18 "1" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 204 1 0 0.8922743 0.107725665 1.0 1.0 0.24830897 2.0097916 3.0852888 0.0050572017 0.027410785 0.014884504 0.24830897 0.0028672023 0.17013559 0.050408196 0.15148786 0.17406571 0.0028672023 0.08696021 0.0016970133 0.008144652 0.026543345 0.0016970133 0.0050572017 0.0016970133 0.007134413 0.0016970133 0.0016970133 0.0016970133 0.0016970133 0.0016970133 0.0016970133 0.0016970133 0.0016970133 0.24830897 2.0097916 3.0852888 
9 1 19 "1" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 216 2 0 0.8903776 0.109622486 1.0 1.0 0.0013203743 9.564837 3.0460107 0.057334974 0.10415306 0.23607276 0.21137689 0.0013203743 0.14644492 0.009786401 0.027160313 0.12184266 7.8236265e-4 0.021484671 0.0013203743 0.038424775 0.00915281 7.8236265e-4 0.0041986695 7.8236265e-4 0.0013203743 7.8236265e-4 7.8236265e-4 7.8236265e-4 7.8236265e-4 7.8236265e-4 7.8236265e-4 7.8236265e-4 7.8236265e-4 0.0013203743 9.564837 3.0460107 
9 1 20 "1" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 228 1 0 0.9497987 0.050201308 1.0 0.99999994 0.06513377 3.9404504 2.7186344 0.0020038283 0.0020038283 0.0020038283 0.0042688814 0.0020038283 0.0020038283 0.0037391852 0.044353902 0.008739166 0.06513377 0.07684311 0.49383774 0.05479624 0.042852126 0.120016284 0.0020038283 0.036815953 0.0020038283 0.007095523 0.010366526 0.0020038283 0.0020038283 0.0020038283 0.007095523 0.0020038283 0.0020038283 0.06513377 3.9404504 2.7186344 
9 1 21 "1" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 240 1 0 0.9814337 0.018566296 1.0 1.0 0.50851715 0.9756317 2.2726035 0.0013372567 0.0013372567 0.0013372567 0.0013372567 0.0013372567 0.0045727934 0.002963866 0.50851715 0.021257116 0.2069565 0.049643025 0.12291903 0.03981776 0.0045727934 0.010923905 0.0013372567 0.006170847 0.0013372567 0.0013372567 0.0013372567 0.0013372567 0.002963866 0.0013372567 0.0013372567 0.0013372567 0.0013372567 0.50851715 0.9756317 2.2726035 
9 1 22 "1" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 252 2 0 0.9266054 0.073394604 1.0 1.0 0.001061249 9.880021 2.841971 0.00132461 0.00132461 7.9254224e-4 0.014394829 5.162423e-4 0.042147335 0.30817187 0.0926631 0.090497255 0.0882469 0.01697165 0.22452357 0.00499779 0.001061249 0.10376704 0.001583858 5.162423e-4 5.162423e-4 7.9254224e-4 0.0020928863 5.162423e-4 5.162423e-4 5.162423e-4 5.162423e-4 5.162423e-4 5.162423e-4 0.001061249 9.880021 2.841971 
9 1 23 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 264 1 0 0.996618 0.003382084 1.0 1.0 0.0021535836 8.859045 1.7490242 2.3084642e-4 3.1132693e-4 2.3084642e-4 4.7208878e-4 2.3084642e-4 0.0021535836 6.3266145e-4 7.192846e-4 0.021391444 2.3084642e-4 0.025672024 0.003830013 0.0739895 0.69492126 0.0011937314 0.09253829 5.52395e-4 0.049574755 0.0069371904 4.7208878e-4 0.014806078 2.3084642e-4 0.005822485 2.3084642e-4 3.1132693e-4 0.0023133948 0.0021535836 8.859045 1.7490242 
9 1 24 "1" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 276 1 0 0.91058344 0.089416586 1.0 1.0 0.002275163 8.779814 2.9554896 0.0040599573 0.02278213 0.01221703 0.31189856 0.002275163 0.11588346 0.086698584 0.14067551 0.18049155 0.002275163 0.067611165 0.001332188 0.006602836 0.022046616 0.001332188 0.0040599573 0.001332188 0.005768144 0.001332188 0.001332188 0.001332188 0.001332188 0.001332188 0.001332188 0.001332188 0.001332188 0.002275163 8.779814 2.9554896 
9 1 25 "1" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 288 1 0 0.9067825 0.09321758 0.99999994 1.0 0.009874401 6.6620913 3.2238827 0.009874401 0.009874401 0.009874401 0.09043426 0.09043426 0.06507542 0.047561653 0.4288675 0.009874401 0.009874401 0.009874401 0.009874401 0.08013855 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 0.009874401 6.6620913 3.2238827 
9 1 26 "1" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 300 0 0 0.7423465 0.25765347 1.0 1.0 0.17245159 2.5357366 3.7740643 0.0062726396 0.0062726396 0.0062726396 0.018160483 0.0062726396 0.0062726396 0.010213957 0.07058871 0.019831618 0.17245159 0.10846212 0.101962194 0.08327206 0.06871366 0.15368095 0.0062726396 0.06102508 0.0062726396 0.01685141 0.022663286 0.0062726396 0.0062726396 0.0062726396 0.01685141 0.0062726396 0.0062726396 0.17245159 2.5357366 3.7740643 
9 1 27 "1" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 312 1 1 0.94750977 0.05249022 1.0 1.0 0.0014181054 9.46182 2.2218618 0.0014181054 0.0014181054 0.0014181054 0.0014181054 0.0014181054 0.0046474882 0.0030577707 0.5393186 0.02048682 0.18436792 0.046461802 0.11956935 0.037551336 0.0046474882 0.0107731335 0.0014181054 0.006207009 0.0014181054 0.0014181054 0.0014181054 0.0014181054 0.0030577707 0.0014181054 0.0014181054 0.0014181054 0.0014181054 0.0014181054 9.46182 2.2218618 
9 1 28 "1" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 324 0 0 0.8898168 0.11018323 1.0 1.0 0.16771817 2.575889 3.1319432 0.07699756 0.09387219 0.025380595 0.26972598 0.0023744567 0.1823013 0.01072577 0.03832667 0.16771817 0.0014074022 0.030912515 0.004212605 0.05901697 0.013034072 0.0014074022 0.0075450614 0.0014074022 0.0023744567 0.0014074022 0.0014074022 0.0014074022 0.0014074022 0.0014074022 0.0014074022 0.0014074022 0.0014074022 0.16771817 2.575889 3.1319432 
9 1 29 "1" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 336 1 0 0.83442247 0.16557758 1.0 1.0 0.16958018 2.5599606 3.3578596 0.033175625 0.0062595587 0.0051825354 0.09016951 0.0013297783 0.047069468 0.032141365 0.12894712 0.22950734 0.0022976769 0.16958018 0.0033600559 0.11884984 0.063712575 0.002058507 0.021251246 0.0013297783 0.018832102 0.0075685326 0.0011208947 0.009834238 0.0011208947 0.0017296568 0.0011208947 0.0013297783 0.0011208947 0.16958018 2.5599606 3.3578596 
9 1 30 "1" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 348 2 0 0.96887076 0.031129288 1.0 1.0 9.28065e-4 10.073487 2.522218 4.629448e-4 0.0028282367 9.28065e-4 0.026235817 6.1916414e-4 0.0052782414 0.007900557 0.047270562 0.20138946 0.0033241678 0.14430714 0.005214449 0.44415548 0.055310003 6.1916414e-4 0.028342536 4.629448e-4 0.011978288 0.0054632355 0.0019344348 0.001687581 4.629448e-4 0.0024358633 4.629448e-4 4.629448e-4 4.629448e-4 9.28065e-4 10.073487 2.522218 
9 1 31 "1" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 360 1 0 0.99994 5.998974e-5 1.0 1.0 0.0019611332 8.994097 1.1724678 0.03647068 0.0019611332 0.02784366 0.83866787 0.0019611332 0.045097586 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.010589048 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 0.0019611332 8.994097 1.1724678 
9 1 32 "1" NA 0 0 1 0 NA 0 12 0 NA NA 59 96 4 500000 NA NA 12 372 0 0 0.9064614 0.09353866 1.0 1.0 0.0041840905 7.90087 3.1330328 0.0041840905 0.0041840905 0.0041840905 0.050320327 0.011636723 0.34608522 0.09557169 0.099557795 0.18031318 0.0041840905 0.05672909 0.014397755 0.0041840905 0.058786117 0.0041840905 0.009442668 0.0041840905 0.0041840905 0.0041840905 0.0041840905 0.0041840905 0.0041840905 0.014397755 0.0041840905 0.0041840905 0.0041840905 0.0041840905 7.90087 3.1330328 
9 2 1 "2" NA 0 0 1 0 NA 0 0 0 NA NA 74 96 4 500000 NA NA 12 0 0 0 0.5 0.5 1.0 1.0 0.038461525 4.7004404 4.700439 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 0.038461525 4.7004404 4.700439 
9 2 2 "2" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 12 0 0 0.97703636 0.022963721 1.0 1.0 0.002276986 8.778659 2.7888083 4.538779e-4 4.538779e-4 4.538779e-4 0.0013732155 4.538779e-4 6.398017e-4 6.398017e-4 0.002276986 0.027822936 4.538779e-4 0.014166961 0.002276986 0.06834764 0.26432195 0.009148943 0.22131015 0.009322898 0.25660247 0.029855266 0.0058268523 0.06668755 4.538779e-4 0.009148943 4.538779e-4 0.0042386176 0.0028149167 0.002276986 8.778659 2.7888083 
9 2 3 "2" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 24 1 0 0.93923724 0.060762797 1.0 1.0 0.11482176 3.1225321 3.2692347 0.001655269 0.001655269 0.001655269 0.003067415 0.001655269 0.001655269 0.003067415 0.03539837 0.007101757 0.054068454 0.11482176 0.056369625 0.09828061 0.2946804 0.09472934 0.001655269 0.029443333 0.001655269 0.06346588 0.008408226 0.001655269 0.001655269 0.001655269 0.11723433 0.001655269 0.001655269 0.11482176 3.1225321 3.2692347 
9 2 4 "2" NA 0 0 1 0 NA 0 12 0 NA NA 73 96 4 500000 NA NA 12 36 2 0 0.98802626 0.011973773 0.99999994 1.0 7.135839e-4 10.452629 2.5316615 5.304835e-4 0.002524659 0.001259884 0.011246585 7.135839e-4 0.0034229674 0.017196512 0.02040278 0.4955638 0.003960523 0.1504746 0.0431465 0.10952108 0.073022746 7.135839e-4 0.03446069 5.304835e-4 0.01713056 0.005746546 0.0014412659 0.00198387 5.304835e-4 0.0028843824 5.304835e-4 5.304835e-4 5.304835e-4 7.135839e-4 10.452629 2.5316615 
9 2 5 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 48 1 0 0.9881818 0.011818151 1.0 1.0 0.007924109 6.9795356 2.535733 0.0012866406 0.0012866406 0.0012866406 0.0012866406 0.0012866406 0.0012866406 0.0012866406 0.015210731 0.0012866406 0.010845608 0.004989352 0.051918536 0.03829959 0.007924109 0.56071085 0.03542563 0.07618794 0.004252789 0.01230264 0.101073496 0.0027747166 0.021731177 0.0035146894 0.028227942 0.013030365 0.0012866406 0.007924109 6.9795356 2.535733 
9 2 6 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 60 1 0 0.9864715 0.013528541 1.0 1.0 0.049312964 4.341889 2.5683208 1.6316577e-4 2.1938115e-4 1.6316577e-4 3.3125683e-4 1.6316577e-4 0.001542599 4.4260628e-4 4.9813e-4 0.09640534 1.6316577e-4 0.017295431 0.3263528 0.049312964 0.065947376 0.3246777 0.06153516 3.869867e-4 0.033175856 0.0047363155 3.3125683e-4 0.010031015 1.6316577e-4 0.0039823544 1.6316577e-4 2.1938115e-4 0.0015972119 0.049312964 4.341889 2.5683208 
9 2 7 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 72 1 0 0.9895332 0.010466843 1.0 1.0 4.671806e-4 11.063732 2.4738114 5.4750976e-4 4.671806e-4 5.4750976e-4 0.002825347 5.4750976e-4 0.0010273237 4.671806e-4 0.0016634179 0.052096542 0.0027464526 0.39465237 0.0035586297 0.11433505 0.27404237 0.0036373104 0.08267581 0.0011866612 0.03130542 0.0062374915 0.0028010744 0.014916604 6.27714e-4 0.0038792954 4.671806e-4 0.002193478 5.4750976e-4 4.671806e-4 11.063732 2.4738114 
9 2 8 "2" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 84 0 0 0.96193826 0.038061764 1.0 1.0 0.008558759 6.868383 3.0518079 0.008558759 0.003923132 0.003923132 0.047967184 0.008558759 0.36794722 0.09426856 0.09842464 0.18443829 0.003923132 0.043687038 0.013091603 0.003923132 0.056483544 0.003923132 0.008558759 0.003923132 0.003923132 0.003923132 0.003923132 0.003923132 0.003923132 0.013091603 0.003923132 0.003923132 0.003923132 0.008558759 6.868383 3.0518079 
9 2 9 "2" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 96 1 0 0.9619268 0.038073204 1.0 1.0 0.035361886 4.821661 3.095045 0.009651407 0.009651407 0.009651407 0.08476539 0.08476539 0.06027038 0.035361886 0.035361886 0.009651407 0.009651407 0.009651407 0.035361886 0.4807364 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.009651407 0.035361886 4.821661 3.095045 
9 2 10 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 108 1 0 0.9959416 0.0040584793 1.0 1.0 0.11641544 3.1026459 2.1544964 0.0028241382 0.0028241382 0.0016260311 0.036688928 0.0010257217 0.11641544 0.015336513 0.07630141 0.6223183 0.013553084 0.04379294 0.021275628 0.011768697 0.0028241382 0.013553084 0.003422338 0.0010257217 0.0010257217 0.0016260311 0.004617519 0.0010257217 0.0010257217 0.0010257217 0.0010257217 0.0010257217 0.0010257217 0.11641544 3.1026459 2.1544964 
9 2 11 "2" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 120 1 0 0.9956739 0.004326061 1.0 1.0 5.879409e-4 10.732041 2.1702244 0.0011075037 0.0073015653 0.0036940102 0.52671295 8.478981e-4 0.11651285 0.01013023 0.19654405 0.047528688 5.879409e-4 0.05019036 3.2746544e-4 0.013688777 0.018817892 3.2746544e-4 0.0011075037 3.2746544e-4 0.0016259669 3.2746544e-4 3.2746544e-4 3.2746544e-4 3.2746544e-4 3.2746544e-4 3.2746544e-4 3.2746544e-4 3.2746544e-4 5.879409e-4 10.732041 2.1702244 
9 2 12 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 132 1 0 0.98815686 0.011843172 0.99999994 1.0 0.006155249 7.3439665 2.533972 0.0029894032 0.0029894032 0.0029894032 0.006155249 0.0029894032 0.009300734 0.006155249 0.122944064 0.006155249 0.09857195 0.52629095 0.09246823 0.04342574 0.009300734 0.021780903 0.0029894032 0.012433262 0.0029894032 0.0029894032 0.0029894032 0.0029894032 0.006155249 0.0029894032 0.0029894032 0.0029894032 0.0029894032 0.006155249 7.3439665 2.533972 
9 2 13 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 144 1 0 0.9908287 0.009171319 0.99999994 1.0 0.02898736 5.1084323 2.4350727 0.0052211336 0.0019560796 8.583598e-4 0.02776752 8.583598e-4 0.02898736 0.014002996 0.066175684 0.56602305 0.0016432315 0.095623784 0.0025804485 0.044504195 0.0815917 8.583598e-4 0.019672317 8.583598e-4 0.01997829 0.006768072 7.0071896e-4 0.009236591 7.0071896e-4 0.0011728771 7.0071896e-4 8.583598e-4 7.0071896e-4 0.02898736 5.1084323 2.4350727 
9 2 14 "2" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 156 1 0 0.8729598 0.12704019 1.0 1.0 0.14328392 2.8030512 3.2014267 0.0051525184 0.041663855 0.027477987 0.28679216 0.0040767575 0.12904443 0.05566412 0.14328392 0.14946175 0.0057005817 0.062957644 0.0017703527 0.009999329 0.037996154 0.0017703527 0.007046693 0.0017703527 0.014207911 0.0017703527 0.0017703527 0.0017703527 0.0017703527 0.0017703527 0.0017703527 0.0017703527 0.0017703527 0.14328392 2.8030512 3.2014267 
