dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch-class cpitch.order.stm.cpitch-class cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch-class cpitch.weight.stm.cpitch-class cpitch.probability cpitch.information.content cpitch.entropy cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.87 cpitch.88 cpitch.89 cpitch.90 cpitch.91 cpitch.93 probability information.content entropy 
8 2 5 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 48 4 0 0.8063868 0.19361313 1.0 1.0 0.08768556 3.511517 4.357329 0.0024857942 0.033662606 6.578355e-4 0.0055984347 0.001049966 0.029780788 0.08768556 0.00391131 0.06337209 0.0036166864 0.07519677 0.012399912 0.0024857942 0.033662606 6.578355e-4 0.0055984347 0.001049966 0.029780788 0.08768556 0.00391131 0.06337209 0.0036166864 0.07519677 0.012399912 0.0024857942 0.033662606 6.578355e-4 0.0055984347 0.001049966 0.029780788 0.08768556 0.00391131 0.06337209 0.0036166864 0.07519677 0.012399912 0.0024857942 0.033662606 0.0055984347 0.08768556 3.511517 4.357329 
8 2 6 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 60 5 0 0.76331925 0.23668072 1.0 1.0 0.027604418 5.178957 4.528457 0.0021142617 0.027604418 0.0010741784 0.020595605 0.006479917 0.06348739 0.07205802 0.0029497978 0.06475688 0.001066883 0.0446317 0.009742905 0.0021142617 0.027604418 0.0010741784 0.020595605 0.006479917 0.06348739 0.07205802 0.0029497978 0.06475688 0.001066883 0.0446317 0.009742905 0.0021142617 0.027604418 0.0010741784 0.020595605 0.006479917 0.06348739 0.07205802 0.0029497978 0.06475688 0.001066883 0.0446317 0.009742905 0.0021142617 0.027604418 0.020595605 0.027604418 5.178957 4.528457 
8 2 7 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 72 6 1 0.72160494 0.27839503 1.0 1.0 0.04059803 4.6224465 4.510824 0.0042355456 0.09343853 0.0058771507 0.015146425 0.0063709035 0.0076494305 0.04059803 0.0052482453 0.020954112 0.0052482453 0.07127936 0.019680554 0.0042355456 0.09343853 0.0058771507 0.015146425 0.0063709035 0.0076494305 0.04059803 0.0052482453 0.020954112 0.0052482453 0.07127936 0.019680554 0.0042355456 0.09343853 0.0058771507 0.015146425 0.0063709035 0.0076494305 0.04059803 0.0052482453 0.020954112 0.0052482453 0.07127936 0.019680554 0.0042355456 0.09343853 0.015146425 0.04059803 4.6224465 4.510824 
8 2 8 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 84 6 1 0.67915493 0.3208451 1.0 1.0 0.057140235 4.129349 4.5324574 0.002340695 0.037982233 0.0013609466 0.015361911 0.004849802 0.050178986 0.077225275 0.003074392 0.057140235 0.0013527198 0.05351207 0.010392468 0.002340695 0.037982233 0.0013609466 0.015361911 0.004849802 0.050178986 0.077225275 0.003074392 0.057140235 0.0013527198 0.05351207 0.010392468 0.002340695 0.037982233 0.0013609466 0.015361911 0.004849802 0.050178986 0.077225275 0.003074392 0.057140235 0.0013527198 0.05351207 0.010392468 0.002340695 0.037982233 0.015361911 0.057140235 4.129349 4.5324574 
8 2 9 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 96 5 1 0.90402985 0.09597006 1.0 0.99999994 0.21050166 2.2480965 3.518921 0.0017208018 0.010398176 0.0020334949 0.0031029205 0.0022944023 0.012538769 0.045862343 0.0019017226 0.029752923 0.0021643664 0.21050166 0.0059878225 0.0017208018 0.010398176 0.0020334949 0.0031029205 0.0022944023 0.012538769 0.045862343 0.0019017226 0.029752923 0.0021643664 0.21050166 0.0059878225 0.0017208018 0.010398176 0.0020334949 0.0031029205 0.0022944023 0.012538769 0.045862343 0.0019017226 0.029752923 0.0021643664 0.21050166 0.0059878225 0.0017208018 0.010398176 0.0031029205 0.21050166 2.2480965 3.518921 
8 2 10 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 108 6 1 0.5399297 0.4600703 1.0 1.0 0.07216197 3.7926176 4.414785 0.010734014 0.024466913 0.0018060249 0.006812933 0.0015641095 0.0041804463 0.04501578 0.002909072 0.07216197 0.0034622015 0.056085538 0.09012973 0.010734014 0.024466913 0.0018060249 0.006812933 0.0015641095 0.0041804463 0.04501578 0.002909072 0.07216197 0.0034622015 0.056085538 0.09012973 0.010734014 0.024466913 0.0018060249 0.006812933 0.0015641095 0.0041804463 0.04501578 0.002909072 0.07216197 0.0034622015 0.056085538 0.09012973 0.010734014 0.024466913 0.006812933 0.07216197 3.7926176 4.414785 
8 2 11 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 120 7 1 0.6663753 0.33362472 1.0 1.0 0.07484334 3.7399821 4.116059 0.0024675722 0.021804173 5.423218e-4 0.0049782908 9.3098544e-4 0.013519624 0.12157553 0.0047473665 0.064320445 0.0014775487 0.07484334 0.0123761445 0.0024675722 0.021804173 5.423218e-4 0.0049782908 9.3098544e-4 0.013519624 0.12157553 0.0047473665 0.064320445 0.0014775487 0.07484334 0.0123761445 0.0024675722 0.021804173 5.423218e-4 0.0049782908 9.3098544e-4 0.013519624 0.12157553 0.0047473665 0.064320445 0.0014775487 0.07484334 0.0123761445 0.0024675722 0.021804173 0.0049782908 0.07484334 3.7399821 4.116059 
8 2 12 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 132 7 2 0.37254202 0.627458 1.0 1.0 0.05952539 4.0703506 4.2264624 0.0073841787 0.021966483 0.0024350146 0.0052518784 0.0021400312 0.0041974783 0.035818696 0.003366492 0.13432498 0.003545225 0.04184328 0.05952539 0.0073841787 0.021966483 0.0024350146 0.0052518784 0.0021400312 0.0041974783 0.035818696 0.003366492 0.13432498 0.003545225 0.04184328 0.05952539 0.0073841787 0.021966483 0.0024350146 0.0052518784 0.0021400312 0.0041974783 0.035818696 0.003366492 0.13432498 0.003545225 0.04184328 0.05952539 0.0073841787 0.021966483 0.0052518784 0.05952539 4.0703506 4.2264624 
8 2 13 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 144 7 1 0.6051745 0.39482546 0.99999994 1.0 0.054317664 4.2024345 4.3118424 0.0060687144 0.054317664 0.0028817803 0.011744373 0.0019921525 0.0034768467 0.008563724 0.0019593928 0.083647616 0.005490091 0.0974074 0.03173995 0.0060687144 0.054317664 0.0028817803 0.011744373 0.0019921525 0.0034768467 0.008563724 0.0019593928 0.083647616 0.005490091 0.0974074 0.03173995 0.0060687144 0.054317664 0.0028817803 0.011744373 0.0019921525 0.0034768467 0.008563724 0.0019593928 0.083647616 0.005490091 0.0974074 0.03173995 0.0060687144 0.054317664 0.011744373 0.054317664 4.2024345 4.3118424 
8 2 14 "2" NA 0 0 1 0 NA 0 12 0 NA NA 84 96 4 500000 NA NA 12 156 7 1 0.37787434 0.6221257 1.0 1.0 0.06995644 3.8373992 4.5210276 0.0072769863 0.04680001 0.0035524145 0.0102852145 0.0027817166 0.007856561 0.06995644 0.0020027217 0.04513164 0.0020556205 0.08001751 0.03416245 0.0072769863 0.04680001 0.0035524145 0.0102852145 0.0027817166 0.007856561 0.06995644 0.0020027217 0.04513164 0.0020556205 0.08001751 0.03416245 0.0072769863 0.04680001 0.0035524145 0.0102852145 0.0027817166 0.007856561 0.06995644 0.0020027217 0.04513164 0.0020556205 0.08001751 0.03416245 0.0072769863 0.04680001 0.0102852145 0.06995644 3.8373992 4.5210276 
8 2 15 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 168 7 2 0.36128256 0.6387174 1.0 1.0 0.05305062 4.2364864 4.270941 0.0022004019 0.05305062 0.0018866882 0.0066368957 0.003709191 0.010911211 0.048415847 0.0029105165 0.11734524 0.0018806126 0.05054434 0.013212425 0.0022004019 0.05305062 0.0018866882 0.0066368957 0.003709191 0.010911211 0.048415847 0.0029105165 0.11734524 0.0018806126 0.05054434 0.013212425 0.0022004019 0.05305062 0.0018866882 0.0066368957 0.003709191 0.010911211 0.048415847 0.0029105165 0.11734524 0.0018806126 0.05054434 0.013212425 0.0022004019 0.05305062 0.0066368957 0.05305062 4.2364864 4.270941 
8 2 16 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 180 7 2 0.46321872 0.5367813 1.0 1.0 0.018637875 5.745619 4.309542 0.002733206 0.05816448 0.0034256906 0.008785636 0.004041118 0.004041118 0.092072755 0.0033100885 0.023786534 0.0033100885 0.08779698 0.018637875 0.002733206 0.05816448 0.0034256906 0.008785636 0.004041118 0.004041118 0.092072755 0.0033100885 0.023786534 0.0033100885 0.08779698 0.018637875 0.002733206 0.05816448 0.0034256906 0.008785636 0.004041118 0.004041118 0.092072755 0.0033100885 0.023786534 0.0033100885 0.08779698 0.018637875 0.002733206 0.05816448 0.008785636 0.018637875 5.745619 4.309542 
8 2 17 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 192 4 1 0.8383156 0.16168445 1.0 0.99999994 0.036513254 4.775436 3.607585 0.0027083072 0.036513254 9.674879e-4 0.0032047506 6.2762975e-4 0.0013140766 0.0027534198 6.133781e-4 0.041889116 0.0026760194 0.18886134 0.037062485 0.0027083072 0.036513254 9.674879e-4 0.0032047506 6.2762975e-4 0.0013140766 0.0027534198 6.133781e-4 0.041889116 0.0026760194 0.18886134 0.037062485 0.0027083072 0.036513254 9.674879e-4 0.0032047506 6.2762975e-4 0.0013140766 0.0027534198 6.133781e-4 0.041889116 0.0026760194 0.18886134 0.037062485 0.0027083072 0.036513254 0.0032047506 0.036513254 4.775436 3.607585 
8 2 18 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 204 4 2 0.26483998 0.73516005 1.0 1.0 0.05978227 4.0641384 4.278255 0.0034151787 0.036580708 0.002256204 0.004154742 0.0019008097 0.003913734 0.10075572 0.0015098375 0.044171255 0.0015376789 0.05978227 0.058638334 0.0034151787 0.036580708 0.002256204 0.004154742 0.0019008097 0.003913734 0.10075572 0.0015098375 0.044171255 0.0015376789 0.05978227 0.058638334 0.0034151787 0.036580708 0.002256204 0.004154742 0.0019008097 0.003913734 0.10075572 0.0015098375 0.044171255 0.0015376789 0.05978227 0.058638334 0.0034151787 0.036580708 0.004154742 0.05978227 4.0641384 4.278255 
8 2 19 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 216 4 2 0.228847 0.771153 1.0 1.0 0.13665326 2.8714082 3.9234335 0.0020581344 0.02386526 0.0012420706 0.0019679307 0.0012169047 0.0016855593 0.03153219 0.001574419 0.08806888 0.0016424488 0.03252916 0.13665326 0.0020581344 0.02386526 0.0012420706 0.0019679307 0.0012169047 0.0016855593 0.03153219 0.001574419 0.08806888 0.0016424488 0.03252916 0.13665326 0.0020581344 0.02386526 0.0012420706 0.0019679307 0.0012169047 0.0016855593 0.03153219 0.001574419 0.08806888 0.0016424488 0.03252916 0.13665326 0.0020581344 0.02386526 0.0019679307 0.13665326 2.8714082 3.9234335 
8 2 20 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 228 5 3 0.40694878 0.5930512 1.0 1.0 0.111131206 3.169664 4.1194363 0.002800668 0.07431247 0.0020142475 0.0037571255 0.0015714249 0.0020428393 0.013381673 0.0015540009 0.111131206 0.0030587562 0.05308977 0.03766241 0.002800668 0.07431247 0.0020142475 0.0037571255 0.0015714249 0.0020428393 0.013381673 0.0015540009 0.111131206 0.0030587562 0.05308977 0.03766241 0.002800668 0.07431247 0.0020142475 0.0037571255 0.0015714249 0.0020428393 0.013381673 0.0015540009 0.111131206 0.0030587562 0.05308977 0.03766241 0.002800668 0.07431247 0.0037571255 0.111131206 3.169664 4.1194363 
8 2 21 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 240 5 2 0.42997175 0.57002825 1.0 1.0 0.13664858 2.8714576 3.958882 0.001398125 0.02536272 7.870821e-4 0.0021555389 0.0010099318 0.006010569 0.13664858 0.0020362549 0.050639562 0.0019529765 0.078661874 0.017031327 0.001398125 0.02536272 7.870821e-4 0.0021555389 0.0010099318 0.006010569 0.13664858 0.0020362549 0.050639562 0.0019529765 0.078661874 0.017031327 0.001398125 0.02536272 7.870821e-4 0.0021555389 0.0010099318 0.006010569 0.13664858 0.0020362549 0.050639562 0.0019529765 0.078661874 0.017031327 0.001398125 0.02536272 0.0021555389 0.13664858 2.8714576 3.958882 
8 2 22 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 252 6 2 0.30641165 0.6935883 1.0 0.99999994 0.035616912 4.8112936 4.1388493 0.0013388399 0.0937456 0.0012118918 0.0033387104 0.0024932704 0.006231951 0.043168392 0.0018179133 0.09101804 0.0012085809 0.035616912 0.019335479 0.0013388399 0.0937456 0.0012118918 0.0033387104 0.0024932704 0.006231951 0.043168392 0.0018179133 0.09101804 0.0012085809 0.035616912 0.019335479 0.0013388399 0.0937456 0.0012118918 0.0033387104 0.0024932704 0.006231951 0.043168392 0.0018179133 0.09101804 0.0012085809 0.035616912 0.019335479 0.0013388399 0.0937456 0.0033387104 0.035616912 4.8112936 4.1388493 
8 2 23 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 264 6 1 0.36072445 0.63927555 1.0 1.0 0.030632308 5.0288024 4.072126 0.002933624 0.029028842 0.001081959 0.002382995 0.0010087747 0.0017797592 0.030632308 0.0013893116 0.108976334 0.0017266241 0.049940865 0.091003485 0.002933624 0.029028842 0.001081959 0.002382995 0.0010087747 0.0017797592 0.030632308 0.0013893116 0.108976334 0.0017266241 0.049940865 0.091003485 0.002933624 0.029028842 0.001081959 0.002382995 0.0010087747 0.0017797592 0.030632308 0.0013893116 0.108976334 0.0017266241 0.049940865 0.091003485 0.002933624 0.029028842 0.002382995 0.030632308 5.0288024 4.072126 
8 2 24 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 276 6 1 0.46842414 0.5315758 1.0 0.99999994 0.04896648 4.3520617 4.213151 0.0011847415 0.04896648 6.9919036e-4 0.0058895955 0.0016797244 0.00973012 0.07454242 0.0013521261 0.07129827 6.962725e-4 0.0845656 0.014048501 0.0011847415 0.04896648 6.9919036e-4 0.0058895955 0.0016797244 0.00973012 0.07454242 0.0013521261 0.07129827 6.962725e-4 0.0845656 0.014048501 0.0011847415 0.04896648 6.9919036e-4 0.0058895955 0.0016797244 0.00973012 0.07454242 0.0013521261 0.07129827 6.962725e-4 0.0845656 0.014048501 0.0011847415 0.04896648 0.0058895955 0.04896648 4.3520617 4.213151 
8 2 25 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 288 4 2 0.34248555 0.65751445 1.0 0.99999994 0.0767048 3.7045393 4.1966033 0.0016675927 0.033458967 0.0021240623 0.0037125023 0.002223457 0.002533688 0.0767048 0.0020708302 0.031534694 0.0020708302 0.10081669 0.061468888 0.0016675927 0.033458967 0.0021240623 0.0037125023 0.002223457 0.002533688 0.0767048 0.0020708302 0.031534694 0.0020708302 0.10081669 0.061468888 0.0016675927 0.033458967 0.0021240623 0.0037125023 0.002223457 0.002533688 0.0767048 0.0020708302 0.031534694 0.0020708302 0.10081669 0.061468888 0.0016675927 0.033458967 0.0037125023 0.0767048 3.7045393 4.1966033 
8 2 26 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 300 4 3 0.3987283 0.6012717 1.0 0.99999994 0.10866379 3.202057 4.103914 0.0010886897 0.04555174 8.91721e-4 0.0032856364 0.0018803406 0.006501656 0.06010471 0.0014388398 0.10866379 8.885523e-4 0.072897926 0.013497718 0.0010886897 0.04555174 8.91721e-4 0.0032856364 0.0018803406 0.006501656 0.06010471 0.0014388398 0.10866379 8.885523e-4 0.072897926 0.013497718 0.0010886897 0.04555174 8.91721e-4 0.0032856364 0.0018803406 0.006501656 0.06010471 0.0014388398 0.10866379 8.885523e-4 0.072897926 0.013497718 0.0010886897 0.04555174 0.0032856364 0.10866379 3.202057 4.103914 
8 2 27 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 312 4 2 0.72241783 0.27758223 1.0 1.0 0.04984643 4.326366 3.5099351 0.0014411216 0.012244614 0.001744797 0.002308363 0.0019214954 0.0074653444 0.04984643 0.0016538425 0.03216429 0.0018339644 0.2070312 0.008346558 0.0014411216 0.012244614 0.001744797 0.002308363 0.0019214954 0.0074653444 0.04984643 0.0016538425 0.03216429 0.0018339644 0.2070312 0.008346558 0.0014411216 0.012244614 0.001744797 0.002308363 0.0019214954 0.0074653444 0.04984643 0.0016538425 0.03216429 0.0018339644 0.2070312 0.008346558 0.0014411216 0.012244614 0.002308363 0.04984643 4.326366 3.5099351 
8 2 28 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 324 5 2 0.39426807 0.6057319 1.0 1.0 0.008844572 6.820992 4.2563033 0.001298145 0.059680313 0.0010515503 0.00428761 0.0027896836 0.008844572 0.059007056 0.001804483 0.07668528 0.0010478555 0.078005165 0.01707624 0.001298145 0.059680313 0.0010515503 0.00428761 0.0027896836 0.008844572 0.059007056 0.001804483 0.07668528 0.0010478555 0.078005165 0.01707624 0.001298145 0.059680313 0.0010515503 0.00428761 0.0027896836 0.008844572 0.059007056 0.001804483 0.07668528 0.0010478555 0.078005165 0.01707624 0.001298145 0.059680313 0.00428761 0.008844572 6.820992 4.2563033 
8 2 29 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 336 5 0 0.7406327 0.25936723 0.99999994 1.0 0.12394334 3.0122473 4.3144937 0.0017857086 0.0206228 0.0021415122 0.05159443 0.0023809448 0.0351342 0.12394334 0.0024394745 0.040331807 0.0021415122 0.019753361 0.00639656 0.0017857086 0.0206228 0.0021415122 0.05159443 0.0023809448 0.0351342 0.12394334 0.0024394745 0.040331807 0.0021415122 0.019753361 0.00639656 0.0017857086 0.0206228 0.0021415122 0.05159443 0.0023809448 0.0351342 0.12394334 0.0024394745 0.040331807 0.0021415122 0.019753361 0.00639656 0.0017857086 0.0206228 0.05159443 0.12394334 3.0122473 4.3144937 
8 2 30 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 348 6 1 0.6052143 0.39478576 1.0 1.0 0.03957034 4.6594367 4.3978677 0.0026979912 0.06380945 0.0019469395 0.01092711 0.0021987823 0.042281736 0.033808324 0.002411058 0.097536765 0.0015937407 0.03957034 0.008739557 0.0026979912 0.06380945 0.0019469395 0.01092711 0.0021987823 0.042281736 0.033808324 0.002411058 0.097536765 0.0015937407 0.03957034 0.008739557 0.0026979912 0.06380945 0.0019469395 0.01092711 0.0021987823 0.042281736 0.033808324 0.002411058 0.097536765 0.0015937407 0.03957034 0.008739557 0.0026979912 0.06380945 0.01092711 0.03957034 4.6594367 4.3978677 
8 2 31 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 5 2 0.43609157 0.5639084 1.0 1.0 0.027512716 5.183758 4.305767 0.005091188 0.027512716 0.0013719648 0.0038970837 0.0012605826 0.005847986 0.07589677 0.0018561779 0.08523636 0.0024140184 0.046348345 0.06443312 0.005091188 0.027512716 0.0013719648 0.0038970837 0.0012605826 0.005847986 0.07589677 0.0018561779 0.08523636 0.0024140184 0.046348345 0.06443312 0.005091188 0.027512716 0.0013719648 0.0038970837 0.0012605826 0.005847986 0.07589677 0.0018561779 0.08523636 0.0024140184 0.046348345 0.06443312 0.005091188 0.027512716 0.0038970837 0.027512716 5.183758 4.305767 
8 2 32 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 5 1 0.3798642 0.6201358 1.0 1.0 0.08249273 3.5995893 4.497716 0.0059934016 0.04441658 0.0027382458 0.007150672 0.0021668498 0.016256616 0.05880374 0.0015885582 0.03240772 0.0016307413 0.08249273 0.05850062 0.0059934016 0.04441658 0.0027382458 0.007150672 0.0021668498 0.016256616 0.05880374 0.0015885582 0.03240772 0.0016307413 0.08249273 0.05850062 0.0059934016 0.04441658 0.0027382458 0.007150672 0.0021668498 0.016256616 0.05880374 0.0015885582 0.03240772 0.0016307413 0.08249273 0.05850062 0.0059934016 0.04441658 0.007150672 0.08249273 3.5995893 4.497716 
8 3 1 "3" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 0 0.596354 0.403646 1.0 1.0 0.03797041 4.718981 5.1576695 0.018754585 0.03453552 0.01453091 0.02417184 0.014881615 0.030987293 0.03797041 0.013329573 0.041492686 0.010024269 0.040600818 0.026233168 0.018754585 0.03453552 0.01453091 0.02417184 0.014881615 0.030987293 0.03797041 0.013329573 0.041492686 0.010024269 0.040600818 0.026233168 0.018754585 0.03453552 0.01453091 0.02417184 0.014881615 0.030987293 0.03797041 0.013329573 0.041492686 0.010024269 0.040600818 0.026233168 0.018754585 0.03453552 0.02417184 0.03797041 4.718981 5.1576695 
8 3 2 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 12 1 0 0.6254966 0.37450343 0.99999994 1.0 0.034832064 4.84344 4.5335894 0.0038640413 0.022698455 0.0023989242 0.021484414 0.0077320365 0.048288174 0.10928534 0.005081245 0.04837257 0.0023855574 0.034832064 0.010894911 0.0038640413 0.022698455 0.0023989242 0.021484414 0.0077320365 0.048288174 0.10928534 0.005081245 0.04837257 0.0023855574 0.034832064 0.010894911 0.0038640413 0.022698455 0.0023989242 0.021484414 0.0077320365 0.048288174 0.10928534 0.005081245 0.04837257 0.0023855574 0.034832064 0.010894911 0.0038640413 0.022698455 0.021484414 0.034832064 4.84344 4.5335894 
8 3 3 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 24 2 0 0.68309134 0.3169087 1.0 1.0 0.03578477 4.8045106 4.5658593 0.0152547825 0.03578477 0.0018681592 0.010431415 0.0016361194 0.0047943583 0.051678542 0.0029994717 0.06709201 0.0045269243 0.08012114 0.03665521 0.0152547825 0.03578477 0.0018681592 0.010431415 0.0016361194 0.0047943583 0.051678542 0.0029994717 0.06709201 0.0045269243 0.08012114 0.03665521 0.0152547825 0.03578477 0.0018681592 0.010431415 0.0016361194 0.0047943583 0.051678542 0.0029994717 0.06709201 0.0045269243 0.08012114 0.03665521 0.0152547825 0.03578477 0.010431415 0.03578477 4.8045106 4.5658593 
8 3 4 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 36 3 0 0.6152791 0.38472092 1.0 1.0 0.04794541 4.3824635 4.7809563 0.019765953 0.0643994 0.0046500084 0.026309248 0.0031828638 0.018377604 0.04794541 0.0019250247 0.021474604 0.0020085012 0.054287184 0.03218264 0.019765953 0.0643994 0.0046500084 0.026309248 0.0031828638 0.018377604 0.04794541 0.0019250247 0.021474604 0.0020085012 0.054287184 0.03218264 0.019765953 0.0643994 0.0046500084 0.026309248 0.0031828638 0.018377604 0.04794541 0.0019250247 0.021474604 0.0020085012 0.054287184 0.03218264 0.019765953 0.0643994 0.026309248 0.04794541 4.3824635 4.7809563 
8 3 5 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 48 4 1 0.58717304 0.412827 1.0 1.0 0.04454383 4.488631 4.5088162 0.0026720518 0.029486286 0.0017384333 0.018760806 0.005215503 0.04454383 0.06822087 0.0035167616 0.04013596 0.0017293439 0.090674296 0.009666113 0.0026720518 0.029486286 0.0017384333 0.018760806 0.005215503 0.04454383 0.06822087 0.0035167616 0.04013596 0.0017293439 0.090674296 0.009666113 0.0026720518 0.029486286 0.0017384333 0.018760806 0.005215503 0.04454383 0.06822087 0.0035167616 0.04013596 0.0017293439 0.090674296 0.009666113 0.0026720518 0.029486286 0.018760806 0.04454383 4.488631 4.5088162 
8 3 6 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 60 5 0 0.9636053 0.03639466 1.0 1.0 0.061691865 4.018776 3.2605062 0.0010148445 0.0021926593 4.2728838e-4 0.1770703 4.9046404e-4 0.012860765 0.061691865 4.2728838e-4 0.014491689 4.2728838e-4 0.001499118 6.471407e-4 0.0010148445 0.0021926593 4.2728838e-4 0.1770703 4.9046404e-4 0.012860765 0.061691865 4.2728838e-4 0.014491689 4.2728838e-4 0.001499118 6.471407e-4 0.0010148445 0.0021926593 4.2728838e-4 0.1770703 4.9046404e-4 0.012860765 0.061691865 4.2728838e-4 0.014491689 4.2728838e-4 0.001499118 6.471407e-4 0.0010148445 0.0021926593 0.1770703 0.061691865 4.018776 3.2605062 
8 3 7 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 72 6 1 0.7918869 0.20811309 1.0 1.0 0.026884401 5.217087 4.3593535 0.0038052697 0.025093049 0.0022722639 0.026884401 0.0026643025 0.042978887 0.029349735 0.0025569382 0.12587228 0.001748678 0.04597664 0.0055366466 0.0038052697 0.025093049 0.0022722639 0.026884401 0.0026643025 0.042978887 0.029349735 0.0025569382 0.12587228 0.001748678 0.04597664 0.0055366466 0.0038052697 0.025093049 0.0022722639 0.026884401 0.0026643025 0.042978887 0.029349735 0.0025569382 0.12587228 0.001748678 0.04597664 0.0055366466 0.0038052697 0.025093049 0.026884401 0.026884401 5.217087 4.3593535 
8 3 8 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 84 5 0 0.78981996 0.21018013 1.0 1.0 0.044291712 4.4968195 4.512933 0.00817554 0.087555856 0.0024223037 0.03801235 0.0027016927 0.044291712 0.019085223 0.0044047367 0.05960588 9.447307e-4 0.009661162 0.011890941 0.00817554 0.087555856 0.0024223037 0.03801235 0.0027016927 0.044291712 0.019085223 0.0044047367 0.05960588 9.447307e-4 0.009661162 0.011890941 0.00817554 0.087555856 0.0024223037 0.03801235 0.0027016927 0.044291712 0.019085223 0.0044047367 0.05960588 9.447307e-4 0.009661162 0.011890941 0.00817554 0.087555856 0.03801235 0.044291712 4.4968195 4.512933 
8 3 9 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 96 5 1 0.6884046 0.31159538 1.0 1.0 0.031950958 4.967997 4.35035 0.004081218 0.031950958 0.005665719 0.04114176 0.004263768 0.04299212 0.12862356 0.0081514595 0.02748972 9.2728966e-4 0.0114383325 8.8277756e-4 0.004081218 0.031950958 0.005665719 0.04114176 0.004263768 0.04299212 0.12862356 0.0081514595 0.02748972 9.2728966e-4 0.0114383325 8.8277756e-4 0.004081218 0.031950958 0.005665719 0.04114176 0.004263768 0.04299212 0.12862356 0.0081514595 0.02748972 9.2728966e-4 0.0114383325 8.8277756e-4 0.004081218 0.031950958 0.04114176 0.031950958 4.967997 4.35035 
