dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpcint-cpitch-class cpitch.order.stm.cpcint-cpitch-class cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpcint-cpitch-class cpitch.weight.stm.cpcint-cpitch-class cpitch.probability cpitch.information.content cpitch.entropy cpitch.54 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.87 cpitch.88 cpitch.89 cpitch.90 cpitch.91 cpitch.93 probability information.content entropy 
8 2 2 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 12 0 0 0.7638933 0.23610675 0.99999994 1.0 0.052159317 4.260931 4.5678945 0.03321767 0.053462535 9.506226e-4 0.0020873179 9.506226e-4 0.010080333 0.012775272 0.0012292326 0.028305924 0.0010926825 0.052159317 0.052831877 0.03321767 0.053462535 9.506226e-4 0.0020873179 9.506226e-4 0.010080333 0.012775272 0.0012292326 0.028305924 0.0010926825 0.052159317 0.052831877 0.03321767 0.053462535 0.0110390205 0.068013534 0.006099772 0.05239043 0.086652465 0.0019012452 0.027987644 0.0024584653 0.024106449 0.010185368 0.0027224736 0.053462535 0.068013534 0.052159317 4.260931 4.5678945 
8 2 3 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 24 1 0 0.87267494 0.12732509 0.99999994 1.0 0.067828916 3.8819556 4.1016526 5.246006e-4 0.004449422 6.0271774e-4 0.003672423 3.627162e-4 0.0028169695 0.06279457 0.004205751 0.1295075 0.003865803 0.056488384 7.254324e-4 5.246006e-4 0.004449422 6.0271774e-4 0.003672423 3.627162e-4 0.0028169695 0.06279457 0.004205751 0.1295075 0.003865803 0.056488384 0.067828916 0.03085692 0.06951886 0.0010492012 0.020053064 0.0016779309 0.00348241 0.018204028 7.254324e-4 0.0018244316 7.254324e-4 0.056488384 0.067828916 0.03085692 0.06951886 0.020053064 0.067828916 3.8819556 4.1016526 
8 2 4 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 36 2 0 0.9366632 0.063336775 1.0 1.0 0.08748354 3.5148444 3.6438055 3.571728e-4 0.0015386827 5.454316e-4 0.0035100293 4.0475978e-4 0.002719634 0.0021317352 0.0013523233 0.08748354 0.007610485 0.12114938 0.034107618 3.571728e-4 0.0015386827 5.454316e-4 0.0035100293 4.0475978e-4 0.002719634 0.0021317352 0.0013523233 0.08748354 0.007610485 0.12114938 0.034107618 0.012167416 0.17250392 0.0052127754 0.025393773 0.0028789872 8.0951944e-4 0.007296596 9.039408e-4 0.0013149831 8.0951944e-4 7.1434554e-4 0.034107618 0.012167416 0.17250392 0.025393773 0.08748354 3.5148444 3.6438055 
8 2 5 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 48 3 0 0.9000645 0.09993551 0.99999994 1.0 0.14950934 2.7416925 3.9531581 8.3984825e-4 0.010503241 3.7788544e-4 0.004769523 8.3984825e-4 0.035395123 0.14950934 0.0046038134 0.06023502 5.582972e-4 8.5228845e-4 6.578603e-4 8.3984825e-4 0.010503241 3.7788544e-4 0.004769523 8.3984825e-4 0.035395123 0.14950934 0.0046038134 0.06023502 0.0040007387 0.10603008 0.012990225 0.0035753523 0.052672427 5.582972e-4 0.0058227764 6.578603e-4 0.012259736 0.019331696 5.582972e-4 0.06023502 0.0040007387 0.10603008 0.012990225 0.0035753523 0.052672427 0.0058227764 0.14950934 2.7416925 3.9531581 
8 2 6 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 60 4 0 0.87590975 0.12409025 1.0 1.0 0.02322283 5.4283123 4.065215 5.8152206e-4 0.02322283 2.0256834e-4 0.030712513 0.008436957 0.11848267 0.0618141 4.051367e-4 0.001163044 4.051367e-4 0.0069910795 0.0014635255 5.8152206e-4 0.02322283 2.0256834e-4 0.030712513 0.008436957 0.11848267 0.0618141 0.0020759136 0.08641468 4.782795e-4 0.07932071 0.007788238 3.717464e-4 0.03742445 4.051367e-4 0.005886093 4.051367e-4 5.2123866e-4 0.0618141 0.0020759136 0.08641468 4.782795e-4 0.07932071 0.007788238 3.717464e-4 0.03742445 0.005886093 0.02322283 5.4283123 4.065215 
8 2 7 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 72 3 0 0.53632665 0.46367338 1.0 1.0 0.061419267 4.025165 4.456866 0.016700592 0.04532517 0.0019651558 0.0034136553 0.0019651558 0.010312737 0.017332498 0.0023537986 0.02129098 0.0021670256 0.2114631 0.04565634 0.016700592 0.04532517 0.0033782637 0.024975106 0.015722148 0.020020666 0.061419267 9.82578e-4 0.0385569 0.010146569 0.031781808 0.012953654 0.0012642762 0.04532517 0.0033782637 0.024975106 0.015722148 0.020020666 0.061419267 9.82578e-4 0.0385569 0.010146569 0.031781808 0.012953654 0.0012642762 0.04532517 0.024975106 0.061419267 4.025165 4.456866 
8 2 8 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 84 4 0 0.8842356 0.11576437 1.0 1.0 0.08340067 3.5837972 3.6065648 2.4052663e-4 0.036834534 8.2949766e-5 0.012923456 0.0012245275 0.034141906 0.08699852 1.6589953e-4 4.8105323e-4 1.6589953e-4 0.014965202 0.001503121 2.4052663e-4 0.036834534 8.2949766e-5 0.012923456 0.0012245275 0.034141906 0.08699852 6.354052e-4 0.08340067 1.9745673e-4 0.17951337 0.0049554273 1.5310755e-4 0.0043735257 1.6589953e-4 0.0019119036 1.6589953e-4 2.1395404e-4 0.08699852 6.354052e-4 0.08340067 1.9745673e-4 0.17951337 0.0049554273 1.5310755e-4 0.0043735257 0.0019119036 0.08340067 3.5837972 3.6065648 
8 2 9 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 96 4 0 0.93606204 0.06393801 0.99999994 1.0 0.2711947 1.8825991 3.2899818 5.875437e-4 0.0113165695 4.11659e-4 0.004079761 8.8238233e-4 0.02051303 0.085965864 0.0027470158 0.040250294 3.7374295e-4 5.802858e-4 4.4329368e-4 5.875437e-4 0.0113165695 4.11659e-4 0.004079761 8.8238233e-4 0.02051303 0.085965864 0.0027470158 0.040250294 0.0020005738 0.2711947 0.008257921 0.0027852138 0.019722534 3.7374295e-4 0.0030841366 4.4329368e-4 0.0072954404 0.0022676308 3.7374295e-4 0.040250294 0.0020005738 0.2711947 0.008257921 0.0027852138 0.019722534 0.0030841366 0.2711947 1.8825991 3.2899818 
8 2 10 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 108 5 0 0.7665123 0.23348771 1.0 1.0 0.099437304 3.330069 3.9920774 5.7238404e-4 0.015883245 7.7872793e-4 0.0050111823 4.1392518e-4 0.00387411 0.052349534 0.0025500988 0.099437304 0.004332663 0.044903297 8.278504e-4 5.7238404e-4 0.015883245 7.7872793e-4 0.0050111823 4.1392518e-4 0.00387411 0.052349534 0.0025500988 0.099437304 0.004332663 0.044903297 0.15886217 0.02914364 0.038151085 0.0011447682 0.01183578 0.0011447682 0.0032396489 0.0095924465 8.278504e-4 0.0012932096 8.278504e-4 0.044903297 0.15886217 0.02914364 0.038151085 0.01183578 0.099437304 3.330069 3.9920774 
8 2 11 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 120 6 0 0.8746675 0.12533247 1.0 1.0 0.113278955 3.1420484 3.606073 5.4967694e-4 0.0118134525 2.0029776e-4 0.0052283662 5.4967694e-4 0.022320934 0.20756209 0.0057047033 0.04820439 2.984645e-4 4.502252e-4 3.5006597e-4 5.4967694e-4 0.0118134525 2.0029776e-4 0.0052283662 5.4967694e-4 0.022320934 0.20756209 0.0057047033 0.04820439 0.0012347519 0.113278955 0.01311075 0.0032238457 0.032390956 2.984645e-4 0.0047817426 3.5006597e-4 0.00669577 0.0027450807 2.984645e-4 0.04820439 0.0012347519 0.113278955 0.01311075 0.0032238457 0.032390956 0.0047817426 0.113278955 3.1420484 3.606073 
8 2 12 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 132 6 1 0.58833015 0.41166988 1.0 1.0 0.111142166 3.1695218 3.8815618 0.0012055261 0.006527531 0.0019127285 0.0060598482 9.400114e-4 0.005406331 0.031364974 0.0042217597 0.18788011 0.0041110795 0.025456883 0.0018800228 0.0012055261 0.006527531 0.0019127285 0.0060598482 9.400114e-4 0.005406331 0.031364974 0.0042217597 0.18788011 0.0041110795 0.025456883 0.111142166 0.02610501 0.04779814 0.0024110521 0.012230301 0.0024110521 0.005357558 0.011351039 0.0018800228 0.0026475796 0.0018800228 0.025456883 0.111142166 0.02610501 0.04779814 0.012230301 0.111142166 3.1695218 3.8815618 
8 2 13 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 144 6 1 0.87509084 0.124909125 1.0 1.0 0.13147864 2.9270997 3.6932511 3.5758136e-4 0.004399422 5.310684e-4 0.021696784 4.019047e-4 0.0032699248 0.0031025256 0.0012404188 0.09015807 0.006494559 0.16227004 0.026565079 3.5758136e-4 0.004399422 5.310684e-4 0.021696784 4.019047e-4 0.0032699248 0.0031025256 0.0012404188 0.09015807 0.006494559 0.16227004 0.026565079 0.010980653 0.13147864 0.0045795715 0.016145358 0.0026299304 8.038094e-4 0.003562884 8.9107896e-4 0.0012647243 8.038094e-4 7.151627e-4 0.026565079 0.010980653 0.13147864 0.016145358 0.13147864 2.9270997 3.6932511 
8 2 14 "2" NA 0 0 1 0 NA 0 12 0 NA NA 84 96 4 500000 NA NA 12 156 6 0 0.7243923 0.27560773 1.0 1.0 0.10784158 3.2130146 4.0270085 0.005457903 0.043822903 1.5635413e-4 3.2963022e-4 1.5635413e-4 0.0056463378 0.022164237 1.9950935e-4 0.028281018 1.784299e-4 0.12114256 0.075882986 0.005457903 0.043822903 1.5635413e-4 3.2963022e-4 1.5635413e-4 0.0056463378 0.022164237 1.9950935e-4 0.028281018 1.784299e-4 0.12114256 0.075882986 0.005457903 0.043822903 0.005421748 0.08087157 0.0032443968 0.007259056 0.10784158 3.1270826e-4 0.0040056636 3.990187e-4 0.007856933 0.001535978 4.395438e-4 0.043822903 0.08087157 0.10784158 3.2130146 4.0270085 
8 2 15 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 168 5 1 0.5654652 0.43453482 1.0 1.0 0.15160103 2.7216485 3.7376537 7.544568e-4 0.15160103 4.350872e-4 0.024815962 0.0020208478 0.020592557 0.028015468 6.5263076e-4 0.0011316852 6.5263076e-4 0.020371122 0.0022240914 7.544568e-4 0.15160103 4.350872e-4 0.024815962 0.0020208478 0.020592557 0.028015468 6.5263076e-4 0.0011316852 6.5263076e-4 0.020371122 0.0022240914 7.544568e-4 0.15160103 4.350872e-4 0.024815962 0.0020208478 0.020592557 0.028015468 0.0040332125 0.18289341 0.0020262124 0.04422665 0.008736982 0.0017654549 0.013537257 0.008010312 0.15160103 2.7216485 3.7376537 
8 2 16 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 180 6 1 0.5628543 0.4371457 1.0 1.0 0.015954223 5.9699183 3.782758 0.006848519 0.0492619 5.2537204e-4 9.3788956e-4 5.2537204e-4 0.0029926456 0.0064833174 6.3491525e-4 0.0064039608 5.8214937e-4 0.15833732 0.015954223 0.006848519 0.0492619 5.2537204e-4 9.3788956e-4 5.2537204e-4 0.0029926456 0.0064833174 6.3491525e-4 0.0064039608 5.8214937e-4 0.15833732 0.015954223 0.006848519 0.0492619 0.0038401769 0.038083643 0.011554597 0.017093942 0.21806902 0.0010507441 0.024579292 0.0039908523 0.027857965 0.010079735 0.0013689473 0.0492619 0.038083643 0.015954223 5.9699183 3.782758 
8 2 17 "2" NA 0 0 1 0 NA 0 12 0 NA NA 79 96 4 500000 NA NA 12 192 3 0 0.9612316 0.03876843 1.0 1.0 0.09686022 3.3679516 3.0687997 2.3124277e-4 0.0013876439 3.5706954e-4 0.0016525417 2.6291286e-4 0.001886563 0.0011984978 9.066432e-4 0.042548843 0.005711595 0.28337207 0.027981028 2.3124277e-4 0.0013876439 3.5706954e-4 0.0016525417 2.6291286e-4 0.001886563 0.0011984978 9.066432e-4 0.042548843 0.005711595 0.28337207 0.027981028 0.008302738 0.09686022 0.0032373653 0.0070279855 0.0019333356 0.0011087894 0.0042611677 5.888589e-4 5.258257e-4 5.258257e-4 4.624855e-4 0.027981028 0.008302738 0.09686022 0.0070279855 0.09686022 3.3679516 3.0687997 
8 2 18 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 204 3 1 0.67804694 0.32195312 1.0 0.99999994 0.09378475 3.4145029 3.968125 0.007050743 0.02840748 2.9227632e-4 5.874725e-4 2.9227632e-4 0.004314527 0.019161705 3.6717678e-4 0.018970897 3.307365e-4 0.09378475 0.08670567 0.007050743 0.02840748 2.9227632e-4 5.874725e-4 2.9227632e-4 0.004314527 0.019161705 3.6717678e-4 0.018970897 3.307365e-4 0.09378475 0.08670567 0.007050743 0.02840748 0.008444119 0.13086443 0.0052217566 0.011096516 0.109913446 5.8455265e-4 0.006360636 7.3435355e-4 0.0081214355 0.0025932507 8.039451e-4 0.02840748 0.13086443 0.09378475 3.4145029 3.968125 
8 2 19 "2" NA 0 0 1 0 NA 0 12 0 NA NA 77 96 4 500000 NA NA 12 216 3 1 0.35983604 0.640164 0.99999994 1.0 0.22092898 2.1783452 3.6996198 0.0023761697 0.0066260817 0.0025161426 0.0053009437 0.0020407771 0.0047518653 0.021089667 0.005605781 0.12633683 0.005414308 0.013703497 0.0040815542 0.0023761697 0.0066260817 0.0025161426 0.0053009437 0.0020407771 0.0047518653 0.021089667 0.005605781 0.12633683 0.005414308 0.013703497 0.22092898 0.01275021 0.022118842 0.0047523393 0.012923262 0.005767522 0.0077936994 0.020801364 0.0040815542 0.005970067 0.0040815542 0.013703497 0.22092898 0.01275021 0.022118842 0.012923262 0.22092898 2.1783452 3.6996198 
8 2 20 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 228 4 2 0.760703 0.239297 1.0 1.0 0.12380825 3.0138204 3.6238024 6.301542e-4 0.0020633095 8.887278e-4 0.0040312735 6.9752766e-4 0.0032768517 0.002688752 0.0018579273 0.12380825 0.0075579546 0.07495611 0.027862824 6.301542e-4 0.0020633095 8.887278e-4 0.0040312735 6.9752766e-4 0.0032768517 0.002688752 0.0018579273 0.12380825 0.0075579546 0.07495611 0.027862824 0.011063878 0.19020112 0.0063311905 0.021381456 0.0039092326 0.0013950554 0.0083195465 0.0015258202 0.0020687303 0.0013950554 0.0012603084 0.027862824 0.011063878 0.19020112 0.021381456 0.12380825 3.0138204 3.6238024 
8 2 21 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 240 4 1 0.67794895 0.32205108 1.0 1.0 0.20451203 2.2897425 3.6749794 0.0013559097 0.009090932 7.429893e-4 0.0050161113 0.0013559097 0.022699893 0.20451203 0.0048842705 0.030654326 0.0011828922 0.0016267773 0.0013385235 0.0013559097 0.009090932 7.429893e-4 0.0050161113 0.0013559097 0.022699893 0.20451203 0.0048842705 0.030654326 0.0043941014 0.13028122 0.010669052 0.004037353 0.030623868 0.0011828922 0.0058295876 0.0013385235 0.012119382 0.017078886 0.0011828922 0.030654326 0.0043941014 0.13028122 0.010669052 0.004037353 0.030623868 0.0058295876 0.20451203 2.2897425 3.6749794 
8 2 22 "2" NA 0 0 1 0 NA 0 12 0 NA NA 76 96 4 500000 NA NA 12 252 5 1 0.34043977 0.65956026 1.0 1.0 0.022265175 5.489067 3.9901643 0.0037614 0.18350567 0.0024965531 0.017421449 0.010214867 0.028568212 0.017249461 0.0049931062 0.007522801 0.0049931062 0.015105437 0.008225653 0.0037614 0.18350567 0.0024965531 0.017421449 0.010214867 0.028568212 0.017249461 0.0061680134 0.12948205 0.0034862417 0.022265175 0.009861181 0.0031609922 0.016319158 0.0049931062 0.009248349 0.0049931062 0.0055068717 0.017249461 0.0061680134 0.12948205 0.0034862417 0.022265175 0.009861181 0.0031609922 0.016319158 0.009248349 0.022265175 5.489067 3.9901643 
8 2 23 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 264 5 0 0.70746565 0.29253435 1.0 1.0 0.032899726 4.925781 3.6685076 5.0597085e-4 0.006759742 5.662365e-4 0.0047715404 3.7514872e-4 0.0019764628 0.032899726 0.0014544502 0.20675553 0.0031814005 0.036624923 7.5029733e-4 5.0597085e-4 0.006759742 5.662365e-4 0.0047715404 3.7514872e-4 0.0019764628 0.032899726 0.0014544502 0.20675553 0.0031814005 0.036624923 0.09285705 0.016392512 0.061062228 0.0010119417 0.008817667 0.0010119417 0.0023253018 0.0056414246 7.5029733e-4 0.001132473 7.5029733e-4 0.036624923 0.09285705 0.016392512 0.061062228 0.008817667 0.032899726 4.925781 3.6685076 
8 2 24 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 276 5 0 0.69260085 0.30739912 1.0 1.0 0.055069342 4.1826067 4.111859 7.828175e-4 0.055069342 3.4002762e-4 0.02484216 0.0028008148 0.045987163 0.054726947 6.800552e-4 0.0015656347 6.800552e-4 0.005965929 0.00187762 7.828175e-4 0.055069342 3.4002762e-4 0.02484216 0.0028008148 0.045987163 0.054726947 0.0021986263 0.09633857 6.7071884e-4 0.12834664 0.008856813 0.0023616832 0.02420324 6.800552e-4 0.017851284 6.800552e-4 0.0023898787 0.054726947 0.0021986263 0.09633857 6.7071884e-4 0.12834664 0.008856813 0.0023616832 0.02420324 0.017851284 0.055069342 4.1826067 4.111859 
8 2 25 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 288 3 1 0.2502406 0.7497594 1.0 1.0 0.14597096 2.7762468 3.7055895 0.009570901 0.00908871 0.0051040645 0.0066040936 0.0051040645 0.011062283 0.0140946135 0.005552433 0.015514402 0.005342328 0.22292805 0.1976728 0.009570901 0.00908871 0.004540741 0.0100965835 0.006496063 0.008819434 0.14597096 0.0025520322 0.012300368 0.004619105 0.014616802 0.009831139 0.0028705508 0.00908871 0.004540741 0.0100965835 0.006496063 0.008819434 0.14597096 0.0025520322 0.012300368 0.004619105 0.014616802 0.009831139 0.0028705508 0.00908871 0.0100965835 0.14597096 2.7762468 3.7055895 
8 2 26 "2" NA 0 0 1 0 NA 0 12 0 NA NA 74 96 4 500000 NA NA 12 300 3 2 0.7180823 0.28191766 1.0 1.0 0.11118619 3.1689506 3.5439944 4.0101624e-4 0.046486653 1.689242e-4 0.010191999 0.001503676 0.022433093 0.06297854 3.3784844e-4 8.0203236e-4 3.3784844e-4 0.013078512 0.0020230964 4.0101624e-4 0.046486653 1.689242e-4 0.010191999 0.001503676 0.022433093 0.06297854 8.8262104e-4 0.11118619 3.4164303e-4 0.19175676 0.0046793623 2.7787933e-4 0.004227962 3.3784844e-4 0.0021591973 3.3784844e-4 4.1537292e-4 0.06297854 8.8262104e-4 0.11118619 3.4164303e-4 0.19175676 0.0046793623 2.7787933e-4 0.004227962 0.0021591973 0.11118619 3.1689506 3.5439944 
8 2 27 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 312 3 1 0.8395594 0.16044062 1.0 1.0 0.083727576 3.5781534 3.256378 7.867822e-4 0.011170858 5.718475e-4 0.004473892 0.001133086 0.01904455 0.083727576 0.003137767 0.033433065 5.632179e-4 8.356939e-4 6.563777e-4 7.867822e-4 0.011170858 5.718475e-4 0.004473892 0.001133086 0.01904455 0.083727576 0.003137767 0.033433065 0.002361081 0.28259486 0.00842074 0.0031768729 0.018384978 5.632179e-4 0.0034810514 6.563777e-4 0.008093083 0.002837612 5.632179e-4 0.033433065 0.002361081 0.28259486 0.00842074 0.0031768729 0.018384978 0.0034810514 0.083727576 3.5781534 3.256378 
8 2 28 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 324 4 1 0.55137527 0.44862467 1.0 1.0 0.052123167 4.2619314 4.160165 0.0018716283 0.09821299 9.636452e-4 0.023233946 0.010345737 0.052123167 0.029341077 0.0019272903 0.003743257 0.0019272903 0.0115768025 0.004325887 0.0018716283 0.09821299 9.636452e-4 0.023233946 0.010345737 0.052123167 0.029341077 0.004452783 0.1103713 0.0016549535 0.102281764 0.010508545 0.0014122047 0.015544087 0.0019272903 0.00820476 0.0019272903 0.002258579 0.029341077 0.004452783 0.1103713 0.0016549535 0.102281764 0.010508545 0.0014122047 0.015544087 0.00820476 0.052123167 4.2619314 4.160165 
8 2 29 "2" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 336 4 0 0.91947794 0.080522105 1.0 1.0 0.1531476 2.7070053 3.832614 0.0020725876 0.028694475 0.005209575 0.1526764 0.012674541 0.03801542 0.0016331575 0.0019937456 0.0047062356 0.001557921 0.004304605 0.0023542712 0.0020725876 0.028694475 0.005209575 0.1526764 0.012674541 0.03801542 0.1531476 0.0059151053 0.042781368 0.0015608806 0.013331746 0.0023267833 0.0014404092 0.009462781 0.001557921 0.0019605309 0.001336093 0.03801542 0.1531476 0.0059151053 0.042781368 0.0015608806 0.013331746 0.0023267833 0.0014404092 0.009462781 0.0019605309 0.1531476 2.7070053 3.832614 
8 2 30 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 348 5 0 0.76374 0.23626003 1.0 1.0 0.012873862 6.2794113 4.046952 0.001434776 0.09206475 4.3942878e-4 0.03280104 0.0046439935 0.08959104 0.038095567 8.7885757e-4 0.0026536537 8.7885757e-4 0.012873862 0.0029082608 0.001434776 0.09206475 4.3942878e-4 0.03280104 0.0046439935 0.08959104 0.038095567 0.0031358649 0.12675597 0.0011647154 0.052211415 0.005983572 7.4610015e-4 0.014061879 8.7885757e-4 0.00629899 8.7885757e-4 0.0010948112 0.038095567 0.0031358649 0.12675597 0.0011647154 0.052211415 0.005983572 7.4610015e-4 0.014061879 0.00629899 0.012873862 6.2794113 4.046952 
8 2 31 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 4 0 0.7422094 0.25779065 1.0 1.0 0.027854199 5.1659617 3.7388904 0.0016261884 0.007793512 0.0018017808 0.0072684954 0.0012528589 0.0061759776 0.0925235 0.0045188405 0.2798 0.0067299483 0.034138065 0.10085513 0.015475642 0.027854199 8.130942e-4 0.010011611 8.130942e-4 0.0033224213 0.0056502577 6.2642945e-4 9.008903e-4 6.2642945e-4 0.034138065 0.10085513 0.015475642 0.027854199 8.130942e-4 0.010011611 8.130942e-4 0.0033224213 0.0056502577 6.2642945e-4 9.008903e-4 6.2642945e-4 0.034138065 0.10085513 0.015475642 0.027854199 0.010011611 0.027854199 5.1659617 3.7388904 
8 2 32 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 3 0 0.6559686 0.34403145 1.0 1.0 0.12555395 2.9936209 3.709155 0.019138172 0.024959484 0.0011345888 0.0030932238 0.0011345888 0.010599833 0.04678225 0.0014147963 0.026535636 0.0012787301 0.12555395 0.20037608 0.019138172 0.024959484 0.0027195802 0.01744162 0.001737034 0.0102339415 0.16555408 5.672944e-4 0.006008688 7.0739817e-4 0.0051309695 0.002397517 7.7215565e-4 0.024959484 0.0027195802 0.01744162 0.001737034 0.0102339415 0.16555408 5.672944e-4 0.006008688 7.0739817e-4 0.0051309695 0.002397517 7.7215565e-4 0.024959484 0.01744162 0.12555395 2.9936209 3.709155 
8 3 1 "3" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 0 0.5 0.5 1.0 1.0 0.025641028 5.2854023 5.285403 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 0.025641028 5.2854023 5.285403 
8 3 2 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 12 0 0 0.88329256 0.11670742 0.99999994 1.0 0.037560105 4.7346554 3.9656808 0.002937125 0.06653058 0.0011585725 0.081657566 0.01415049 0.20292562 0.0761694 0.0024772433 0.0663992 8.162708e-4 0.037560105 0.006254924 6.4905745e-4 0.012763336 5.792862e-4 0.0058756038 5.792862e-4 7.1379665e-4 0.0761694 0.0024772433 0.0663992 8.162708e-4 0.037560105 0.006254924 6.4905745e-4 0.012763336 5.792862e-4 0.0058756038 5.792862e-4 7.1379665e-4 0.0761694 0.0024772433 0.0663992 8.162708e-4 0.037560105 0.006254924 6.4905745e-4 0.012763336 0.0058756038 0.037560105 4.7346554 3.9656808 
8 3 3 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 24 1 0 0.9249746 0.07502535 1.0 1.0 0.07386466 3.758972 3.684165 5.786833e-4 0.013613305 6.575632e-4 0.00810756 4.1810027e-4 0.0030526929 0.09924803 0.002068208 0.27695233 0.0056280587 0.06321987 0.036063954 0.013784276 0.07386466 2.8934164e-4 0.0066151125 2.8934164e-4 7.81075e-4 0.0024093345 2.0905014e-4 3.287816e-4 2.0905014e-4 0.06321987 0.036063954 0.013784276 0.07386466 2.8934164e-4 0.0066151125 2.8934164e-4 7.81075e-4 0.0024093345 2.0905014e-4 3.287816e-4 2.0905014e-4 0.06321987 0.036063954 0.013784276 0.07386466 0.0066151125 0.07386466 3.758972 3.684165 
8 3 4 "3" NA 0 0 1 0 NA 0 12 0 NA NA 72 96 4 500000 NA NA 12 36 2 0 0.83103526 0.16896476 1.0 1.0 0.04578752 4.4489017 4.268043 0.04053273 0.06139782 8.961357e-4 0.0031929603 8.961357e-4 0.017777171 0.029303567 0.0011852537 0.055411678 0.0010427404 0.13310477 0.12397463 0.04053273 0.06139782 0.003263642 0.042308945 0.0018494752 0.018226342 0.04578752 4.4806785e-4 0.008909678 5.926269e-4 0.0072942204 0.0027819735 6.6217786e-4 0.06139782 0.003263642 0.042308945 0.0018494752 0.018226342 0.04578752 4.4806785e-4 0.008909678 5.926269e-4 0.0072942204 0.0027819735 6.6217786e-4 0.06139782 0.042308945 0.04578752 4.4489017 4.268043 
