dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 probability information.content entropy 
29 1 21 "1" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 240 2 1 0.8896687 0.110331334 0.99999994 1.0 0.345329 1.5339566 2.7509794 0.008136565 0.06984783 0.007270234 0.025146095 0.010190017 0.03765104 0.345329 0.0329841 0.17722277 0.043680042 0.19745728 0.045085113 0.345329 1.5339566 2.7509794 
29 1 22 "1" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 252 3 1 0.85119957 0.14880042 1.0 1.0 0.006702606 7.221062 2.885154 0.006702606 0.07579964 0.00937957 0.0594902 0.03819759 0.3234795 0.1476657 0.056905635 0.15796147 0.010498724 0.10258509 0.011334367 0.006702606 7.221062 2.885154 
29 1 23 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 264 3 1 0.79566175 0.2043383 1.0 1.0 0.10332651 3.2747176 2.9869616 0.19530384 0.18569306 0.15034083 0.0030532407 0.10332651 0.021083245 0.010333184 0.074141875 0.0030770455 0.095457725 0.013635993 0.14455344 0.10332651 3.2747176 2.9869616 
29 1 24 "1" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 276 3 1 0.8296826 0.17031746 1.0 1.0 0.2137803 2.225799 2.8844993 0.08160211 0.0045363256 0.23355949 0.2137803 0.14353323 0.09766865 0.047850557 0.12993607 0.002632879 0.03464063 0.002241152 0.008018642 0.2137803 2.225799 2.8844993 
29 1 25 "1" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 288 3 1 0.9561279 0.043872185 1.0 1.0 0.0064339335 7.280083 2.3237526 0.0053074104 0.09846051 0.017630422 0.05989506 0.23438787 0.035547156 0.45576534 0.0053946925 0.0059120758 0.0029330722 0.0064339335 0.07233239 0.0064339335 7.280083 2.3237526 
29 1 26 "1" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 300 2 1 0.8356652 0.16433477 1.0 0.99999994 0.25614965 1.9649411 2.882163 0.025729444 0.06024638 0.011317442 0.14241448 0.0072254715 0.009278008 0.081013635 0.01012089 0.25614965 0.035614993 0.21987984 0.14100982 0.25614965 1.9649411 2.882163 
29 1 27 "1" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 312 3 2 0.9092656 0.0907344 1.0 1.0 0.004824626 7.6953673 2.427844 0.005495062 0.110262275 0.004824626 0.017391264 0.0069086673 0.025907453 0.4809636 0.022596508 0.1261787 0.03015447 0.13821736 0.03109994 0.004824626 7.6953673 2.427844 
29 1 28 "1" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 324 2 1 0.94974506 0.050254986 1.0 1.0 0.059704624 4.0660133 2.3567512 0.12427352 0.0072762924 0.12576047 0.0051122424 0.12809135 0.47712067 0.008165822 0.059704624 0.0012157926 0.0153401205 0.0022893029 0.045649715 0.059704624 4.0660133 2.3567512 
29 1 29 "1" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 336 2 1 0.7519731 0.2480269 0.99999994 1.0 0.14039643 2.8324218 3.0779312 0.09666313 0.0063692983 0.08948363 0.0041764984 0.1220134 0.10900079 0.10683561 0.22717871 0.011364097 0.14039643 0.007033618 0.07948482 0.14039643 2.8324218 3.0779312 
29 1 30 "1" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 348 3 1 0.90026015 0.099739864 1.0 1.0 0.0026437154 8.563218 2.663494 0.051711444 0.0026437154 0.05540583 0.00290724 0.035022646 0.046695746 0.04389391 0.31089696 0.008911668 0.15772279 0.011531381 0.27265668 0.0026437154 8.563218 2.663494 
29 1 31 "1" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 360 2 1 0.91033715 0.08966285 1.0 1.0 0.015292752 6.0310082 2.5816169 0.014059358 0.22910951 0.41095302 0.052894924 0.010061853 0.015292752 0.07183657 0.007260438 0.025647245 0.011792594 0.06788787 0.08320383 0.015292752 6.0310082 2.5816169 
29 1 32 "1" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 372 2 1 0.95149225 0.048507765 1.0 0.99999994 0.0027048644 8.530228 2.2981033 0.0034561937 0.041522346 0.023911396 0.012485853 0.07666878 0.06943942 0.30020395 0.035792295 0.4230352 0.008205193 0.0025744888 0.0027048644 0.0027048644 8.530228 2.2981033 
29 2 1 "2" NA 0 0 1 0 NA 0 0 0 NA NA 62 96 4 500000 NA NA 12 0 0 0 0.6584376 0.3415624 1.0 1.0 0.12835146 2.9618285 3.4188213 0.11627523 0.03669153 0.12835146 0.026780566 0.12520505 0.07736395 0.073421 0.14391716 0.04037338 0.097154856 0.04144811 0.09301764 0.12835146 2.9618285 3.4188213 
29 2 2 "2" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 12 1 0 0.7317165 0.26828343 1.0 1.0 0.008086122 6.9503365 2.8252406 0.18164554 0.020547256 0.3071413 0.015452165 0.17960547 0.03518884 0.022298673 0.10408281 0.0051406734 0.03624485 0.008086122 0.08456627 0.008086122 6.9503365 2.8252406 
29 2 3 "2" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 24 2 0 0.65206283 0.34793717 1.0 1.0 0.06621012 3.9168043 3.1172814 0.12202556 0.070468016 0.028631274 0.031878695 0.012898882 0.04468971 0.069906 0.017519107 0.15853247 0.06621012 0.28104404 0.09619618 0.06621012 3.9168043 3.1172814 
29 2 4 "2" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 36 3 0 0.89539856 0.104601495 1.0 1.0 0.003437606 8.18438 2.6371765 0.05846166 0.003437606 0.05460381 0.003437606 0.028892243 0.033680007 0.0298474 0.41619965 0.013483386 0.1839371 0.049756218 0.12426335 0.003437606 8.18438 2.6371765 
29 2 5 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 48 2 0 0.7972847 0.20271526 0.99999994 1.0 0.01783476 5.8091645 2.9415321 0.01783476 0.21193418 0.30417094 0.055929676 0.013074124 0.10281831 0.074417576 0.009997855 0.030193977 0.018510977 0.085744634 0.075373 0.01783476 5.8091645 2.9415321 
29 2 6 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 60 2 0 0.83053625 0.16946374 1.0 1.0 0.12971507 2.9465818 2.8625898 0.13255866 0.16512322 0.09219193 0.001470838 0.051562622 0.011049749 0.00417599 0.07102966 0.0014823623 0.04606533 0.29357448 0.12971507 0.12971507 2.9465818 2.8625898 
29 2 7 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 72 3 0 0.99116904 0.008830921 1.0 1.0 0.0051306332 7.6066475 1.8031046 0.080346696 0.0033681786 0.030738352 0.0033476243 0.0117139695 0.0051306332 0.0038577646 0.023284966 0.0033476243 0.15375681 0.6435769 0.037530508 0.0051306332 7.6066475 1.8031046 
29 2 8 "2" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 84 3 0 0.9850802 0.0149197895 1.0 1.0 0.011636863 6.425154 1.9699544 0.0032976884 0.0023399086 0.02415473 0.011636863 0.263544 0.54768014 0.05544246 0.036779992 0.016733954 0.020410983 0.015319632 0.0026597301 0.011636863 6.425154 1.9699544 
29 2 9 "2" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 96 2 0 0.74950606 0.25049397 1.0 1.0 0.06916943 3.8537216 3.232105 0.030021075 0.22502045 0.11152183 0.13203813 0.06406305 0.168186 0.06916943 0.0273907 0.040116746 0.018861815 0.04778226 0.065828495 0.06916943 3.8537216 3.232105 
29 2 10 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 108 3 0 0.78811616 0.21188381 1.0 1.0 0.089285314 3.4854333 3.1474855 0.0072453427 0.06898915 0.025405262 0.07278798 0.089285314 0.20548147 0.22535503 0.12764558 0.07796228 0.028200004 0.035538547 0.036103982 0.089285314 3.4854333 3.1474855 
29 2 11 "2" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 120 3 0 0.834618 0.16538195 0.99999994 1.0 0.0036399695 8.101858 2.9676037 0.133553 0.0070692627 0.26333833 0.06624777 0.16551706 0.11253105 0.0840585 0.10340139 0.0036399695 0.042794093 0.00322139 0.014628091 0.0036399695 8.101858 2.9676037 
29 2 12 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 132 2 0 0.9996528 3.4720005e-4 1.0 1.0 0.004534675 7.7847853 1.1496435 0.0020012679 0.012533285 0.0018678949 0.004268248 0.0025347313 0.0076012905 0.05343952 0.004534675 0.03585343 0.82146883 0.044380326 0.00893435 0.004534675 7.7847853 1.1496435 
29 2 13 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 144 2 0 0.99962103 3.7895865e-4 1.0 1.0 0.014476607 6.1101327 1.1644716 0.011951087 2.0083261e-4 0.007968615 2.0083261e-4 0.014476607 0.0134744365 0.012031265 0.11637586 0.79754025 0.018110929 4.0155952e-4 0.0066320607 0.014476607 6.1101327 1.1644716 
29 2 14 "2" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 156 2 1 0.8694326 0.13056737 0.99999994 1.0 0.06748511 3.8892868 2.8223739 0.12597328 0.008256719 0.27384564 0.0092129605 0.1841123 0.13586095 0.06748511 0.1341003 0.0037660028 0.043757536 0.003073434 0.010555798 0.06748511 3.8892868 2.8223739 
29 2 15 "2" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 168 3 1 0.9942454 0.0057546296 1.0 1.0 0.0073124585 7.0954275 1.7166579 0.0018131871 0.002375676 0.07260162 0.0073124585 0.055361986 0.006827815 0.06681154 0.6966082 0.025554294 0.05175809 0.0034177313 0.009557374 0.0073124585 7.0954275 1.7166579 
29 2 16 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 180 3 1 0.73162353 0.26837653 0.99999994 1.0 0.14056878 2.830652 3.2870238 0.033390705 0.19599064 0.08089732 0.1139289 0.15639484 0.14056878 0.077502325 0.0313651 0.03844033 0.019558685 0.042738188 0.06922421 0.14056878 2.830652 3.2870238 
29 2 17 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 192 3 1 0.9554022 0.044597734 1.0 1.0 0.0011406064 9.775983 2.3779442 0.0014050598 0.042574566 0.04696145 0.0664896 0.031226706 0.05497409 0.5367565 0.028886903 0.075661235 0.006957293 0.10696606 0.0011406064 0.0011406064 9.775983 2.3779442 
29 2 18 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 204 2 1 0.8585795 0.1414205 1.0 1.0 0.21697035 2.20443 2.8839445 0.21697035 0.021082722 0.24791002 0.02396466 0.022895515 0.006826697 0.009800261 0.08516534 0.01877968 0.18187515 0.04205895 0.12267056 0.21697035 2.20443 2.8839445 
29 2 19 "2" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 216 3 1 0.92078847 0.07921154 1.0 1.0 0.006533272 7.257979 2.6025774 0.08304223 0.006533272 0.402231 0.0050689476 0.18237507 0.018110367 0.017446075 0.076330006 0.0068107243 0.07630835 0.008194623 0.117549405 0.006533272 7.257979 2.6025774 
29 2 20 "2" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 228 3 1 0.69575065 0.30424938 1.0 1.0 0.031612493 4.9833612 3.324558 0.04931058 0.17513017 0.12330218 0.104142085 0.026271071 0.042484023 0.12531266 0.020787828 0.057537016 0.031612493 0.116309 0.12780088 0.031612493 4.9833612 3.324558 
29 2 21 "2" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 240 3 1 0.92221415 0.07778587 1.0 0.99999994 0.006852362 7.1891828 2.5569124 0.03262206 0.0031236424 0.139172 0.0027648385 0.021756424 0.023490388 0.04132517 0.24444817 0.008215334 0.1283899 0.006852362 0.34783968 0.006852362 7.1891828 2.5569124 
29 2 22 "2" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 252 2 1 0.73710865 0.26289132 1.0 1.0 0.030169748 5.0507536 3.1954637 0.116761096 0.06187364 0.030169748 0.025240501 0.00871524 0.030977178 0.061315842 0.045435127 0.14520998 0.17187297 0.20724362 0.09518509 0.030169748 5.0507536 3.1954637 
29 2 23 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 264 3 1 0.95705783 0.04294217 1.0 1.0 0.041791312 4.580653 2.2821608 0.087259226 0.0050450317 0.20275687 0.45921567 0.14298464 0.010196949 0.0056147366 0.041791312 8.173812e-4 0.010599033 0.0016172382 0.03210198 0.041791312 4.580653 2.2821608 
29 2 24 "2" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 276 2 1 0.75951904 0.24048091 0.99999994 1.0 0.0037446332 8.06096 3.0560634 0.09362373 0.00435513 0.08273627 0.0037446332 0.14977437 0.10570076 0.10358027 0.22193028 0.010209992 0.1367532 0.006339387 0.08125194 0.0037446332 8.06096 3.0560634 
29 2 25 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 288 2 1 0.87236166 0.12763834 1.0 1.0 0.046188243 4.436331 2.8190708 0.017766675 0.122206524 0.33017635 0.22256722 0.046188243 0.10995104 0.041349716 0.018164383 0.019059593 0.010344062 0.021921873 0.040304363 0.046188243 4.436331 2.8190708 
29 2 26 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 300 2 1 0.74702775 0.2529723 1.0 1.0 0.08050298 3.634814 3.0736513 0.09043068 0.03270009 0.16495286 0.04691813 0.16672978 0.08050298 0.21666072 0.10608243 0.0051815035 0.07618292 0.0033509166 0.010306978 0.08050298 3.634814 3.0736513 
29 2 27 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 312 2 1 0.90137154 0.09862852 1.0 1.0 0.011336682 6.4628577 2.622831 0.012891123 0.0054428647 0.13213785 0.02751431 0.26890016 0.118352965 0.03794618 0.32088935 0.009398204 0.04961133 0.005578959 0.011336682 0.011336682 6.4628577 2.622831 
29 2 28 "2" NA 0 0 1 0 NA 0 12 0 NA NA 61 96 4 500000 NA NA 12 324 3 2 0.88816494 0.11183505 1.0 1.0 0.012730964 6.2955146 2.5125508 0.18426092 0.012730964 0.40889943 0.014696223 0.013864984 0.0039942735 0.005683982 0.05396235 0.010937523 0.11829213 0.026009265 0.14666805 0.012730964 6.2955146 2.5125508 
29 2 29 "2" NA 0 0 1 0 NA 0 12 0 NA NA 70 96 4 500000 NA NA 12 336 2 1 0.65458316 0.3454168 1.0 1.0 0.11694659 3.0960782 3.3608222 0.05301277 0.17002383 0.09947821 0.11436609 0.02831022 0.04539135 0.11499392 0.020869724 0.05931052 0.043721057 0.11694659 0.13357562 0.11694659 3.0960782 3.3608222 
29 2 30 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 348 3 1 0.8194597 0.18054025 1.0 1.0 0.02602516 5.2639494 2.9476366 0.02602516 0.16596761 0.011092921 0.06841712 0.0062105604 0.013361172 0.15642205 0.0091237165 0.23729171 0.037685037 0.16976096 0.09864195 0.02602516 5.2639494 2.9476366 
29 2 31 "2" NA 0 0 1 0 NA 0 12 0 NA NA 68 96 4 500000 NA NA 12 360 3 1 0.9263541 0.07364594 1.0 1.0 4.5309655e-4 11.107894 2.4824276 0.08403265 0.12807435 0.14949037 4.6721278e-4 0.024243016 0.0044216216 0.001469086 0.029794006 4.5309655e-4 0.4330542 0.10167217 0.042828277 4.5309655e-4 11.107894 2.4824276 
29 2 32 "2" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 372 1 1 0.7305472 0.26945278 1.0 1.0 0.07468947 3.7429514 3.1648974 0.020955328 0.080087945 0.018439107 0.036449138 0.023047775 0.055571686 0.21387438 0.05746983 0.15976721 0.07468947 0.20177558 0.057872582 0.07468947 3.7429514 3.1648974 
29 3 1 "3" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 0 0.65820295 0.34179708 1.0 1.0 0.11624272 3.1047876 3.4192355 0.11624272 0.036749467 0.12829444 0.026854612 0.1251627 0.07737369 0.0734201 0.14384334 0.040405814 0.09714318 0.041499496 0.09301045 0.11624272 3.1047876 3.4192355 
29 3 2 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 12 1 0 0.7033214 0.29667866 1.0 1.0 0.1600926 2.6430213 2.8365228 0.31343222 0.013784459 0.15819257 0.0075513734 0.107305005 0.027356997 0.009340239 0.08875697 0.006252938 0.08709307 0.020841498 0.1600926 0.1600926 2.6430213 2.8365228 
29 3 3 "3" NA 0 0 1 0 NA 0 12 0 NA NA 66 96 4 500000 NA NA 12 24 2 0 0.8586266 0.14137346 1.0 1.0 0.014364811 6.1213174 2.6791947 0.24653469 0.012703927 0.08626049 0.012703927 0.03759803 0.019176502 0.014364811 0.068176925 0.012703927 0.3479145 0.014364811 0.12749738 0.014364811 6.1213174 2.6791947 
29 3 4 "3" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 36 3 0 0.9810156 0.018984444 1.0 1.0 0.041127298 4.60376 1.9427035 0.0024494352 0.012094007 0.025306776 0.010014062 0.07038298 0.041127298 0.09146203 0.6598066 0.034841374 0.012983218 0.017314864 0.022217404 0.041127298 4.60376 1.9427035 
29 3 5 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 48 3 0 0.70738596 0.29261404 1.0 0.99999994 0.1547522 2.6919682 3.2291691 0.020842994 0.17962776 0.06552912 0.108347744 0.1547522 0.13004966 0.14737904 0.08911639 0.033812165 0.02885088 0.021831118 0.019860908 0.1547522 2.6919682 3.2291691 
29 3 6 "3" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 60 3 0 0.9123773 0.08762265 1.0 1.0 0.0029207484 8.419446 2.5564218 0.14572978 0.0019821578 0.26331082 0.0029207484 0.20724419 0.090320036 0.025494117 0.23075068 0.0019182282 0.024882581 0.0012992444 0.00414742 0.0029207484 8.419446 2.5564218 
