dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpitch cpitch.order.stm.cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpitch cpitch.weight.stm.cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 probability information.content entropy 
28 1 11 "1" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 120 6 1 0.7548778 0.2451222 1.0 1.0 0.19319405 2.3718774 2.9098392 0.18191446 0.009304082 0.19319405 0.01582061 0.18251844 0.10678566 0.07160138 0.17223819 0.0040230495 0.047204323 0.0037603804 0.011635435 0.19319405 2.3718774 2.9098392 
28 1 12 "1" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 132 6 0 0.8655103 0.13448974 1.0 1.0 0.24095002 2.0531943 2.7860806 0.24095002 0.013790725 0.19686274 0.009387782 0.22264683 0.035228945 0.020081587 0.11518139 0.0023498703 0.027162185 0.0058508725 0.110507 0.24095002 2.0531943 2.7860806 
28 1 13 "1" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 144 6 1 0.784512 0.21548806 1.0 1.0 0.20519115 2.2849596 2.815238 0.2027999 0.0072186654 0.19024989 0.0027953198 0.1544598 0.020993657 0.00759264 0.1011456 0.0024649329 0.08892901 0.016159454 0.20519115 0.20519115 2.2849596 2.815238 
28 1 14 "1" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 156 6 0 0.97921133 0.020788727 1.0 1.0 0.27962506 1.8384345 2.073297 0.48301512 0.0038696993 0.08874161 0.003290488 0.020471489 0.0067842496 0.0037854388 0.033609774 0.003257444 0.27962506 0.003747424 0.06980225 0.27962506 1.8384345 2.073297 
28 1 15 "1" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 168 6 1 0.8920062 0.10799382 1.0 1.0 0.44382894 1.1719244 2.5066266 0.041105226 0.0031461727 0.05748766 0.0034997659 0.04764989 0.027802864 0.031029165 0.44382894 0.015389684 0.16499771 0.008398156 0.15566483 0.44382894 1.1719244 2.5066266 
28 1 16 "1" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 180 7 2 0.5845534 0.41544658 1.0 1.0 0.076789536 3.7029464 3.0859997 0.08852361 0.0059826043 0.0728347 0.0076208543 0.20725197 0.076789536 0.1297599 0.16219749 0.013593142 0.15347564 0.010540262 0.0714303 0.076789536 3.7029464 3.0859997 
28 1 17 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 192 7 0 0.9937059 0.006294023 1.0 1.0 0.6842911 0.54731786 1.7423103 0.006090586 0.0029045725 0.060287066 0.01570877 0.6842911 0.09875015 0.023807088 0.074887 0.0049852333 0.015364215 0.00298474 0.009939434 0.6842911 0.54731786 1.7423103 
28 1 18 "1" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 204 9 1 0.917379 0.082621016 1.0 1.0 0.09497399 3.3963237 2.5074518 0.09497399 0.0027191313 0.40046215 0.004422759 0.17078023 0.12173053 0.034252975 0.12381739 0.0020056071 0.037591808 0.0017781863 0.0054651555 0.09497399 3.3963237 2.5074518 
28 1 19 "1" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 216 8 1 0.80932456 0.19067535 0.99999994 1.0 0.14321218 2.8037739 2.834482 0.20240362 0.0056279763 0.17557654 0.0019304089 0.15588796 0.028160047 0.0090228645 0.14321218 0.0018008773 0.106008254 0.008187346 0.16218184 0.14321218 2.8037739 2.834482 
28 1 20 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 228 6 1 0.9794454 0.020554608 1.0 0.99999994 0.57024187 0.8103541 2.015866 0.062813 0.0056197457 0.019020706 0.0056721983 0.57024187 0.042448644 0.007052495 0.20762101 0.006042822 0.056480985 0.006887153 0.010099408 0.57024187 0.8103541 2.015866 
28 1 21 "1" NA 0 0 1 0 NA 0 12 0 NA NA 63 96 4 500000 NA NA 12 240 8 2 0.77388656 0.22611348 1.0 1.0 0.01145191 6.448268 2.764049 0.1373668 0.007983549 0.32924852 0.01145191 0.15433833 0.10914708 0.058319878 0.13033995 0.0035807253 0.043745127 0.00334125 0.011136754 0.01145191 6.448268 2.764049 
28 1 22 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 252 3 1 0.8900143 0.109985694 1.0 1.0 0.43870524 1.1886761 2.5021422 0.008115504 0.113733985 0.023975864 0.07422404 0.43870524 0.04421186 0.18110096 0.008303579 0.008249177 0.004515525 0.008925105 0.08593909 0.43870524 1.1886761 2.5021422 
28 1 23 "1" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 264 4 2 0.84417236 0.15582766 1.0 0.99999994 0.1205378 3.0524423 2.689954 0.055249814 0.01408606 0.12070908 0.025809068 0.16418953 0.0418631 0.3697346 0.1205378 0.0012654193 0.081378706 0.0010741208 0.004102657 0.1205378 3.0524423 2.689954 
28 1 24 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 276 4 2 0.7430466 0.25695345 1.0 1.0 0.11779832 3.0856092 2.82217 0.07783996 0.0024830853 0.0498137 0.0029355828 0.11779832 0.097649805 0.32263294 0.16747403 0.0072035342 0.10810968 0.0045574517 0.04150187 0.11779832 3.0856092 2.82217 
28 1 25 "1" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 288 4 2 0.7463799 0.25362003 1.0 1.0 0.18094464 2.46638 2.8132412 0.18094464 0.008091131 0.28889948 0.016215961 0.14793926 0.10535619 0.056401 0.13670647 0.0037338887 0.040884584 0.003492753 0.011334718 0.18094464 2.46638 2.8132412 
28 1 26 "1" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 300 5 2 0.71338266 0.28661734 1.0 0.99999994 0.14281721 2.807758 2.8420656 0.16766393 0.0073509566 0.15306342 0.002551167 0.15096435 0.032420866 0.008883329 0.2284991 0.0022555029 0.09496101 0.00856919 0.14281721 0.14281721 2.807758 2.8420656 
28 1 27 "1" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 312 5 1 0.92984396 0.07015602 1.0 1.0 0.23553628 2.0859787 2.342095 0.23553628 0.0051447167 0.14059451 0.005310467 0.017574968 0.027861735 0.0060662543 0.048759006 0.0051447167 0.4337471 0.005876914 0.06838338 0.23553628 2.0859787 2.342095 
28 1 28 "1" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 324 5 1 0.7826789 0.21732107 1.0 1.0 0.27222857 1.8771096 2.923412 0.11133852 0.0097239185 0.27222857 0.007369002 0.12239878 0.037307803 0.021117562 0.13538642 0.008653185 0.099787705 0.010127374 0.16456126 0.27222857 1.8771096 2.923412 
28 1 29 "1" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 6 1 0.8795655 0.12043453 1.0 1.0 0.20351478 2.2967944 2.5587394 0.20351478 0.0072318558 0.14478435 0.0074486216 0.37803084 0.016990611 0.007883681 0.08489021 0.009929468 0.024822589 0.0074132863 0.10705977 0.20351478 2.2967944 2.5587394 
28 1 30 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 348 6 2 0.7176476 0.2823524 1.0 1.0 0.11647325 3.1019292 2.748115 0.17343445 0.007578809 0.1749725 0.0032552106 0.11647325 0.021877797 0.0081154285 0.09847253 0.0028361036 0.07299355 0.017081762 0.30290863 0.11647325 3.1019292 2.748115 
28 1 31 "1" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 6 2 0.67798483 0.32201517 1.0 0.99999994 0.2078929 2.2660875 2.843589 0.13914502 0.006443295 0.2562488 0.023831904 0.15135689 0.10192633 0.053145643 0.2078929 0.004027303 0.040353533 0.0035305799 0.012097892 0.2078929 2.2660875 2.843589 
28 1 32 "1" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 6 2 0.63281024 0.36718976 1.0 1.0 0.23588836 2.083824 2.9926717 0.0930063 0.0037427854 0.063294075 0.0047164634 0.23588836 0.1159166 0.12564562 0.16761746 0.00927098 0.1272022 0.0062776776 0.04742158 0.23588836 2.083824 2.9926717 
28 2 1 "2" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 500000 NA NA 12 0 0 0 0.6587097 0.34129035 1.0 1.0 0.1440105 2.7957542 3.418373 0.11634492 0.036638204 0.12837031 0.026744226 0.12530124 0.07733672 0.07340628 0.1440105 0.040302254 0.09715348 0.041378003 0.0930138 0.1440105 2.7957542 3.418373 
28 2 2 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 12 1 0 0.59155506 0.40844488 1.0 1.0 0.097811125 3.3538578 2.94 0.08713045 0.007452258 0.06854918 0.0077627003 0.097811125 0.09359622 0.08753338 0.3484449 0.017099664 0.111430965 0.011697398 0.06149178 0.097811125 3.3538578 2.94 
28 2 3 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 24 2 0 0.7610323 0.2389677 1.0 1.0 0.1193234 3.0670512 2.8678968 0.111345164 0.010233529 0.22084881 0.011779316 0.2251885 0.1193234 0.064929806 0.17038552 0.0046514077 0.044129934 0.0043453197 0.012839238 0.1193234 3.0670512 2.8678968 
28 2 4 "2" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 36 3 0 0.89957327 0.10042674 1.0 1.0 0.14851868 2.7512836 2.4970624 0.011234838 0.00395054 0.14851868 0.01765061 0.25955433 0.111562215 0.0274356 0.3514936 0.0070096836 0.05030923 0.00404912 0.0072315237 0.14851868 2.7512836 2.4970624 
28 2 5 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 48 4 0 0.89371836 0.106281616 1.0 1.0 0.29643196 1.7542272 2.615015 0.29643196 0.009441671 0.18500966 0.008656734 0.22363634 0.030337986 0.007858539 0.12622872 0.0013091749 0.019325463 0.0021980964 0.08956564 0.29643196 1.7542272 2.615015 
28 2 6 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 60 5 0 0.85352755 0.14647248 1.0 1.0 0.10388104 3.266996 2.7924433 0.22018202 0.006829036 0.19538997 0.0021902171 0.12887155 0.023501256 0.006491381 0.10388104 0.0022069705 0.08275353 0.016463703 0.21123935 0.10388104 3.266996 2.7924433 
28 2 7 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 72 6 1 0.8852589 0.11474102 1.0 1.0 0.11771007 3.0866902 2.5013244 0.11771007 0.011595099 0.052292 0.011595099 0.17288351 0.048420284 0.012686101 0.46581325 0.013322159 0.06056694 0.014708022 0.01840755 0.11771007 3.0866902 2.5013244 
28 2 8 "2" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 84 6 1 0.71436864 0.2856314 1.0 1.0 0.17394271 2.523316 2.8339844 0.23292041 0.0084514925 0.17394271 0.0035636507 0.16234496 0.028960295 0.008586102 0.1424361 0.0035864508 0.062124435 0.013650937 0.1594325 0.17394271 2.523316 2.8339844 
28 2 9 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 96 5 1 0.97785556 0.022144409 1.0 1.0 0.6827157 0.55064315 1.7243026 0.11581456 0.004593746 0.078887135 0.005283706 0.6827157 0.0145212365 0.005627904 0.036008663 0.004938999 0.01064867 0.005627904 0.03533176 0.6827157 0.55064315 1.7243026 
28 2 10 "2" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 108 6 1 0.5851723 0.41482767 1.0 1.0 0.2235659 2.161228 2.7544248 0.13405684 0.008038383 0.2235659 0.009707361 0.17012817 0.2618932 0.04519555 0.098994985 0.0047950163 0.027613686 0.0041029863 0.011907804 0.2235659 2.161228 2.7544248 
28 2 11 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 120 7 1 0.75631475 0.2436852 1.0 1.0 0.21672095 2.2060895 2.4531562 0.375864 0.013454465 0.19263723 0.0035771618 0.21672095 0.033496927 0.008874204 0.08829919 0.0011468438 0.019682465 0.0021177034 0.044128884 0.21672095 2.2060895 2.4531562 
28 2 12 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 132 7 2 0.34170318 0.6582969 1.0 1.0 0.17802584 2.4898412 2.5754483 0.10691476 0.01048952 0.40914685 0.010999224 0.12330044 0.17802584 0.028069746 0.08495997 0.007793358 0.020535309 0.0069228606 0.012842079 0.17802584 2.4898412 2.5754483 
28 2 13 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 144 7 1 0.7397259 0.26027405 1.0 0.99999994 0.25275248 1.9842029 2.5163085 0.016464628 0.004090977 0.20448585 0.014413537 0.32155195 0.09220727 0.02315688 0.25275248 0.0065556555 0.051899597 0.004174737 0.008246443 0.25275248 1.9842029 2.5163085 
28 2 14 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 156 7 1 0.39408383 0.6059161 1.0 1.0 0.20702009 2.2721574 2.8346322 0.20702009 0.0057823425 0.13341756 0.0059417156 0.2381624 0.103966706 0.029975694 0.19002157 0.010511966 0.04300082 0.008145489 0.024053574 0.20702009 2.2721574 2.8346322 
28 2 15 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 168 7 2 0.28456083 0.7154392 1.0 1.0 0.21282133 2.2322853 2.544756 0.13574313 0.009297208 0.37618008 0.0065911347 0.14042193 0.04307994 0.009355914 0.21282133 0.0066079004 0.022321878 0.011253777 0.026325814 0.21282133 2.2322853 2.544756 
28 2 16 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 180 7 2 0.5689072 0.4310928 1.0 1.0 0.054317262 4.202445 2.5962026 0.23903373 0.009388818 0.058933478 0.009388818 0.26661906 0.054317262 0.010566061 0.27363542 0.0097931195 0.044331726 0.011996261 0.011996261 0.054317262 4.202445 2.5962026 
28 2 17 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 192 4 1 0.941923 0.058077056 0.99999994 1.0 0.1247802 3.0025392 1.7847832 0.0054227696 0.0014241303 0.10278426 0.007453817 0.62724376 0.100652345 0.010437851 0.1247802 0.0023764437 0.012610761 0.001461362 0.0033522553 0.1247802 3.0025392 1.7847832 
28 2 18 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 204 4 2 0.22808655 0.7719134 1.0 1.0 0.17849076 2.4860787 2.594077 0.31296512 0.0047069797 0.1347341 0.0047816364 0.17849076 0.17554538 0.012179572 0.13909465 0.0066524437 0.014419445 0.005739473 0.010690479 0.17849076 2.4860787 2.594077 
28 2 19 "2" NA 0 0 1 0 NA 0 12 0 NA NA 65 96 4 500000 NA NA 12 216 4 2 0.13343407 0.86656594 1.0 1.0 0.45106414 1.1485955 2.20525 0.08644612 0.004621583 0.25277016 0.0047369925 0.08802943 0.45106414 0.006389711 0.08690587 0.004024849 0.0062249 0.0039770976 0.004809097 0.45106414 1.1485955 2.20525 
28 2 20 "2" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 228 5 3 0.41196594 0.58803415 1.0 1.0 0.33168167 1.5921289 2.4010212 0.03966624 0.0046451916 0.33168167 0.009219832 0.16006641 0.11307307 0.011283579 0.29830685 0.0060402392 0.015191966 0.0046979208 0.0061270436 0.33168167 1.5921289 2.4010212 
28 2 21 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 240 5 2 0.389781 0.610219 1.0 1.0 0.41333914 1.2746022 2.3209586 0.41333914 0.0060519543 0.15057981 0.005827143 0.2336222 0.054088473 0.005586408 0.100727126 0.0025566444 0.008271203 0.0032049543 0.016145036 0.41333914 1.2746022 2.3209586 
28 2 22 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 252 6 2 0.13822098 0.8617791 1.0 0.99999994 0.08948202 3.4822583 2.2182572 0.09759028 0.0049372353 0.25503984 0.0041068206 0.08948202 0.06792966 0.004896858 0.4502103 0.0041118916 0.007394945 0.0056934096 0.008606825 0.08948202 3.4822583 2.2182572 
28 2 23 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 264 6 1 0.3135889 0.68641114 1.0 1.0 0.09115001 3.4556134 2.4149575 0.09115001 0.004276942 0.3217715 0.005166501 0.14661588 0.2880334 0.010518052 0.11170458 0.0034413883 0.008779121 0.0032381099 0.0053044446 0.09115001 3.4556134 2.4149575 
28 2 24 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 276 6 1 0.42239323 0.5776068 0.99999994 1.0 0.20403825 2.2930884 2.5281663 0.21522921 0.004219535 0.21706408 0.0023192686 0.2531743 0.04601406 0.004854809 0.20403825 0.0023280308 0.020615526 0.005131289 0.025011528 0.20403825 2.2930884 2.5281663 
28 2 25 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 288 4 2 0.3308985 0.6691015 0.99999994 1.0 0.23234987 2.1056292 2.5423372 0.23234987 0.006146257 0.09517846 0.006146257 0.30082616 0.1868014 0.0065833963 0.13135225 0.0062988396 0.014264858 0.0065833963 0.007468878 0.23234987 2.1056292 2.5423372 
28 2 26 "2" NA 0 0 1 0 NA 0 12 0 NA NA 62 96 4 500000 NA NA 12 300 4 3 0.29373154 0.7062685 1.0 1.0 0.34906086 1.5184494 2.3891711 0.15464188 0.004237814 0.34906086 0.0029712208 0.20306718 0.046492364 0.004265438 0.20462614 0.0029790227 0.009624008 0.00516132 0.012872704 0.34906086 1.5184494 2.3891711 
28 2 27 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 312 4 2 0.8419044 0.15809563 1.0 1.0 0.13642678 2.8738012 1.8415575 0.13642678 0.004860136 0.090675496 0.005482404 0.6437156 0.020064335 0.0057885335 0.0438525 0.0051730284 0.010023354 0.0057885335 0.028149227 0.13642678 2.8738012 1.8415575 
28 2 28 "2" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 324 5 2 0.2930993 0.70690066 1.0 1.0 0.017055357 5.8736315 2.510149 0.1596989 0.0052320664 0.22031073 0.003492949 0.24844483 0.05754316 0.0050725276 0.2600842 0.0035021014 0.012330177 0.00723313 0.017055357 0.017055357 5.8736315 2.510149 
28 2 29 "2" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 336 5 0 0.88517445 0.11482551 0.99999994 1.0 0.3685975 1.4398818 2.4167323 0.3685975 0.005428784 0.096343346 0.0046460675 0.0410501 0.01145011 0.0052734795 0.06542626 0.0046460675 0.29374978 0.0052734795 0.098115 0.3685975 1.4398818 2.4167323 
28 2 30 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 348 6 1 0.6939482 0.3060518 0.99999994 1.0 0.10863317 3.2024634 2.6541078 0.096556805 0.0066886824 0.30563626 0.004160932 0.10863317 0.021588111 0.010582538 0.25604662 0.0052344534 0.052616082 0.0060179257 0.12623847 0.10863317 3.2024634 2.6541078 
28 2 31 "2" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 360 5 2 0.44277066 0.55722934 0.99999994 1.0 0.11080768 3.1738703 2.6608658 0.22548851 0.005529702 0.25701836 0.0072205556 0.1397248 0.19272822 0.020628372 0.11080768 0.0040683146 0.015725618 0.0037331867 0.017326755 0.11080768 3.1738703 2.6608658 
28 2 32 "2" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 372 5 1 0.40446904 0.595531 1.0 1.0 0.24326248 2.0394144 2.8242888 0.17398769 0.004544429 0.09621654 0.0046730298 0.24326248 0.17498583 0.025382442 0.18282893 0.008114567 0.030631855 0.006324672 0.04904765 0.24326248 2.0394144 2.8242888 
28 3 1 "3" NA 0 0 1 0 NA 0 0 0 NA NA 60 96 4 500000 NA NA 12 0 0 0 0.6588106 0.34118935 1.0 1.0 0.11639952 3.1028428 3.4182115 0.11639952 0.03661918 0.12838444 0.026729032 0.12533931 0.077363744 0.07337601 0.14403994 0.040281914 0.097117595 0.041357286 0.09299207 0.11639952 3.1028428 3.4182115 
28 3 2 "3" NA 0 0 1 0 NA 0 12 0 NA NA 64 96 4 500000 NA NA 12 12 1 0 0.69674814 0.30325192 1.0 1.0 0.108675875 3.2018962 2.8445184 0.31118298 0.012731886 0.15667485 0.0054841083 0.108675875 0.02977694 0.01292968 0.09292559 0.0055183484 0.0874064 0.020322884 0.15637037 0.108675875 3.2018962 2.8445184 
28 3 3 "3" NA 0 0 1 0 NA 0 12 0 NA NA 67 96 4 500000 NA NA 12 24 2 0 0.7890135 0.21098652 1.0 1.0 0.1574282 2.667234 2.8096604 0.13595472 0.006444183 0.23338394 0.0103668105 0.22561125 0.116098456 0.05879924 0.1574282 0.0037295052 0.037906516 0.003199786 0.011077396 0.1574282 2.667234 2.8096604 
28 3 4 "3" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 36 3 0 0.7210753 0.27892464 1.0 1.0 0.13392279 2.9005265 2.974846 0.13392279 0.0038370907 0.06480446 0.0040328107 0.1549107 0.10411473 0.082381144 0.26512066 0.010786454 0.115178876 0.006917262 0.053993158 0.13392279 2.9005265 2.974846 
28 3 5 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 48 4 1 0.6300627 0.3699373 0.99999994 0.99999994 0.14368112 2.7990575 2.8301134 0.20716241 0.009423519 0.12848142 0.0043998184 0.25856936 0.027886657 0.009555773 0.11467499 0.004424637 0.07735665 0.014383616 0.14368112 0.14368112 2.7990575 2.8301134 
28 3 6 "3" NA 0 0 1 0 NA 0 12 0 NA NA 60 96 4 500000 NA NA 12 60 5 0 0.9988494 0.0011506305 0.99999994 0.99999994 0.17484076 2.5158865 1.2945426 0.17484076 0.0010483499 0.040446304 0.0010483499 0.0037085474 0.0016120468 0.0034628497 0.0074111824 0.0010483499 0.7297467 0.0012094355 0.03441718 0.17484076 2.5158865 1.2945426 
28 3 7 "3" NA 0 0 1 0 NA 0 12 0 NA NA 69 96 4 500000 NA NA 12 72 6 1 0.90136766 0.09863228 1.0 1.0 0.11076617 3.1744108 2.4628403 0.0765149 0.005484674 0.4627154 0.0035589945 0.11236027 0.013214935 0.011964635 0.08881759 0.0047951518 0.11076617 0.005747563 0.10405967 0.11076617 3.1744108 2.4628403 
28 3 8 "3" NA 0 0 1 0 NA 0 12 0 NA NA 71 96 4 500000 NA NA 12 84 5 0 0.91586363 0.08413635 1.0 1.0 0.124078415 3.010676 2.5560756 0.04674363 0.009773466 0.20043235 0.0016395925 0.021226106 0.030915303 0.027950287 0.38173977 0.00488556 0.14507064 0.005544816 0.124078415 0.124078415 3.010676 2.5560756 
