key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,1.828135,1,1.147345,space,1.334,space,1.927645,1,0,11.40884,2,6.646715,0,0,0,0,1,practice/practice_1_std.wav,2,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,1,1,3.298845,7,2.799675,0,1,1,1,1,practice/practice_1_dev.wav,1,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,2,1,2.833275,7,2.100315,0,2,2,2,1,practice/practice_2_std.wav,2,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,1,1,1.522825,7,1.501115,0,3,3,3,1,practice/practice_2_dev.wav,1,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,2,0,2.16644,6,3.6832,0,4,4,4,1,practice/practice_3_dev.wav,1,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,2,0,2.500575,6,4.70188,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,space,2.88212,0,0,0,21,1,mels/atonal_6a_dev.wav
,,,,,,,,2,0,2.33183,7,1.889255,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,1,1,41,1,mels/tonal_5a_dev.wav
,,,,,,,,2,0,3.833665,5,2.601225,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,2,2,40,1,mels/tonal_5a_std.wav
,,,,,,,,1,1,2.883345,3,3.101455,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,3,3,12,1,mels/atonal_4a_std.wav
,,,,,,,,2,0,2.83354,7,1.3667,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,4,4,37,1,mels/tonal_4a_dev.wav
,,,,,,,,1,1,5.16975,5,2.666335,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,5,5,7,1,mels/atonal_2b_dev.wav
,,,,,,,,2,0,1.64972,7,1.434505,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,6,6,43,1,mels/tonal_5b_dev.wav
,,,,,,,,2,0,2.1836,6,1.86735,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,7,7,22,1,mels/atonal_6b_std.wav
,,,,,,,,1,1,3.83258,5,1.56797,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,8,8,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,1.816675,6,2.11699,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,9,9,42,1,mels/tonal_5b_std.wav
,,,,,,,,1,1,1.420385,7,0.9559,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,10,10,25,1,mels/tonal_1a_dev.wav
,,,,,,,,2,0,2.569785,5,3.122435,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,11,11,39,1,mels/tonal_4b_dev.wav
,,,,,,,,2,0,2.583435,4,1.000905,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,12,12,46,1,mels/tonal_6b_std.wav
,,,,,,,,1,1,2.33812,7,0.583815,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,13,13,45,1,mels/tonal_6a_dev.wav
,,,,,,,,2,0,5.15062,4,0.78473,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,14,14,4,1,mels/atonal_2a_std.wav
,,,,,,,,1,1,3.484345,2,1.050705,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,15,15,0,1,mels/atonal_1a_std.wav
,,,,,,,,2,0,2.832315,1,3.969275,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,16,16,16,1,mels/atonal_5a_std.wav
,,,,,,,,1,1,3.935075,1,0.616,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,17,17,24,1,mels/tonal_1a_std.wav
,,,,,,,,2,0,3.39962,3,1.73909,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,18,18,36,1,mels/tonal_4a_std.wav
,,,,,,,,2,0,1.754825,6,1.21707,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,19,19,35,1,mels/tonal_3b_dev.wav
,,,,,,,,1,1,1.816135,4,2.050535,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,20,20,10,1,mels/atonal_3b_std.wav
,,,,,,,,2,0,9.150495,5,2.267665,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,21,21,38,1,mels/tonal_4b_std.wav
,,,,,,,,2,0,2.03218,1,1.721945,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,22,22,6,1,mels/atonal_2b_std.wav
,,,,,,,,1,1,0.69967,2,1.820905,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,23,23,44,1,mels/tonal_6a_std.wav
,,,,,,,,1,1,1.087355,7,1.08464,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,24,24,9,1,mels/atonal_3a_dev.wav
,,,,,,,,1,1,11.18878,1,1.1542,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,25,25,20,1,mels/atonal_6a_std.wav
,,,,,,,,1,1,0.484565,6,1.26608,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,26,26,19,1,mels/atonal_5b_dev.wav
,,,,,,,,1,1,0.517385,7,1.133435,,,,,,,,22,m,25,0,-,2020-11-03_10h11.39.453,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,27,27,15,1,mels/atonal_4b_dev.wav
